dev_backdoor,dev_ddos,dev_dos,dev_injection,dev_mitm,dev_normal,dev_password,dev_ransomware,dev_scanning,dev_xss,lin_backdoor,lin_ddos,lin_dos,lin_injection,lin_mitm,lin_normal,lin_password,lin_ransomware,lin_scanning,lin_xss,net_backdoor,net_ddos,net_dos,net_injection,net_mitm,net_normal,net_password,net_ransomware,net_scanning,net_xss,predicted,proba_backdoor,proba_ddos,proba_dos,proba_injection,proba_mitm,proba_normal,proba_password,proba_ransomware,proba_scanning,proba_xss
0.00019819854,0.032376308,,0.40941167,,0.0010130276,0.55152893,1.4428733e-06,0.0054406784,2.9743613e-05,,0.5981335,0.2882653,0.10152279,0.003276004,0.0025642354,0.0027153562,,0.0024395967,0.0010832589,1.359575e-06,0.9980683,0.00019281523,0.00075127813,8.4351406e-08,2.78912e-05,9.149876e-05,1.7096726e-06,0.00021490284,0.0006501628,ddos,0.0011857140316103526,0.9949256126004443,0.00020265918822421925,0.0009439510875897998,0.0003637241857875028,0.0001397253535302779,0.0014636695840096778,0.0003293999336744558,6.646283986611303e-06,0.00043889775114275883
0.0003594043,0.022878895,,0.21092092,,0.0007326692,0.75959927,9.761217e-07,0.0054816515,2.6270527e-05,,0.5875058,0.28874734,0.1130673,0.003944707,0.0025205635,0.0010548547,,0.0022060324,0.00095340353,3.3653635e-06,0.99033093,0.00059324893,0.007831196,6.7759976e-07,2.2904036e-05,1.4671098e-05,2.8574714e-06,7.914129e-05,0.0011210318,ddos,0.0006260125950832323,0.9953730712529473,0.00015610739140248817,0.0003355952151829416,0.00043086810288554177,4.608111179111185e-05,0.0023548000478167824,0.00023784328869955917,1.9215227974297063e-06,0.00043769947139349623
0.0004025275,0.017247582,,0.15386133,,0.0006062131,0.8225371,9.855873e-07,0.005327268,1.698321e-05,,0.5801807,0.282104,0.12490451,0.0058456636,0.0028803565,0.0006083933,,0.0026081377,0.0008682968,1.7356363e-06,0.9944174,0.0004498969,0.0039509237,2.567036e-07,4.050086e-05,9.777897e-06,3.4999182e-06,5.034475e-05,0.0010756804,ddos,0.0005247188283139144,0.9953593793427676,0.00014667463296612899,0.0002347049981842222,0.00041705976275115814,3.1998103597276896e-05,0.002611753121256023,0.0002220827127444325,1.3615134495882159e-06,0.0004502669839696739
0.0003756778,0.024336739,,0.17817308,,0.00076430064,0.7910369,1.1629229e-06,0.0052988054,1.3257565e-05,,0.4505088,0.3322167,0.20574652,0.004936648,0.0017084812,0.0002632275,,0.0026053588,0.0020142973,1.5424445e-06,0.9894163,0.00071235903,0.0053723855,2.7214313e-07,0.00018503089,7.2419307e-06,6.930474e-06,8.702123e-05,0.0042108214,ddos,0.0003953559457382577,0.9936927858313614,0.0003035869373076051,0.0005260032149908911,0.0003255262783723402,3.36879805931239e-05,0.003708078409620712,0.00017589890625697047,1.6622004188304438e-06,0.0008374142953397103
0.0003488748,0.026120866,,0.17110027,,0.0010389586,0.79569936,1.3774027e-06,0.005680503,9.714025e-06,,0.35967338,0.36170018,0.26558197,0.006065179,0.0018146314,0.00020078092,,0.0029184858,0.0020453443,1.7663194e-06,0.99276114,0.00037319952,0.0028037413,2.5379015e-07,0.0002545507,3.6526426e-06,8.019197e-06,5.894499e-05,0.003734749,ddos,0.00030028728740900734,0.9920724579299398,0.0004702649892435213,0.0007411324215640667,0.0002591634837542085,2.91644282832742e-05,0.00473712636307097,0.0001427747522224841,1.5950408009553252e-06,0.0012460333037118067
0.00027000188,0.018739082,,0.102180585,,0.0013258449,0.87168115,7.345787e-07,0.005789699,1.2978457e-05,,0.2416475,0.39035195,0.35166594,0.008755789,0.002023798,0.00016385678,,0.003462415,0.0019287405,2.859817e-06,0.9966974,8.153378e-05,0.0010835873,3.301823e-07,0.00023804254,2.3988068e-06,4.6530786e-06,3.3995817e-05,0.0018553567,ddos,0.00017466575810563633,0.9883910687906122,0.0007418072795290244,0.0008120966592486386,0.00019644585945091732,1.6785709713427675e-05,0.007459395946781726,0.00010589589051786504,1.0464478856113878e-06,0.002100791658154882
0.0002591865,0.01689507,,0.13042639,,0.0021846269,0.84448385,7.283328e-07,0.005738019,1.2082392e-05,,0.19859329,0.4155057,0.36742002,0.010625135,0.0020179513,0.00017353731,,0.003642455,0.0020218752,3.943615e-06,0.99854004,8.709847e-06,0.00038233728,9.830383e-07,9.0205496e-05,1.7456614e-06,4.7573203e-06,1.8662218e-05,0.00094864727,ddos,0.00016933233814117856,0.9866680554029134,0.0009794368997825386,0.0011762196302492322,0.00019090830158696647,1.9014482291644594e-05,0.00820282625268704,9.607848095574494e-05,1.1713666195003077e-06,0.0024969568447728557
0.00025916423,0.016447274,,0.18647699,,0.0038980772,0.78711003,6.397669e-07,0.00579227,1.5465834e-05,,0.14789782,0.4472576,0.3828826,0.013245876,0.0021129549,0.00017763914,,0.0042134007,0.0022121682,4.167266e-06,0.99951196,6.70939e-06,0.00023703939,2.6963871e-06,4.1814335e-05,1.2536641e-06,1.8237971e-06,8.5829715e-06,0.00018398974,ddos,0.0001755488848254702,0.9840485961069242,0.001420306820453395,0.0021119788290792155,0.0001866202878949916,2.5470674837830848e-05,0.008854926285211088,8.837870674089023e-05,1.5553306479951185e-06,0.0030866180733847837
0.00025657983,0.014836514,,0.25273073,,0.007035214,0.71923065,7.915951e-07,0.0058969785,1.2408565e-05,,0.09997217,0.47419998,0.3984961,0.016725933,0.0024296977,0.00018158605,,0.0054264218,0.0025681758,3.962561e-06,0.99966395,8.132896e-06,0.00016933294,3.9226006e-06,3.3174638e-05,1.4323676e-06,1.777519e-06,8.448603e-06,0.00010589865,ddos,0.00019117689442289424,0.9802221407416882,0.0020824878801149194,0.003992576429668613,0.00018329872449932583,3.654945363060364e-05,0.009331476864568233,8.60871365875378e-05,2.278442265318989e-06,0.0038719274325542874
0.00023372541,0.009825013,,0.36129552,,0.015701702,0.6061998,7.890841e-07,0.006727916,1.5544076e-05,,0.065409854,0.49460906,0.40410018,0.021508116,0.0033243247,0.00019432564,,0.0077548004,0.0030993698,6.705304e-06,0.9997781,8.248939e-06,0.00010689514,8.50326e-06,2.5196081e-05,1.7368342e-06,2.7666003e-06,9.718301e-06,5.2188774e-05,ddos,0.0002499465974122518,0.9734907570332044,0.00317763592853464,0.009206746717001727,0.00018982129090579548,6.936258395857088e-05,0.008783720481088586,9.533386481985127e-05,4.517057544909778e-06,0.004732158445529185
0.00019745271,0.008380995,,0.43922675,,0.042621534,0.5017163,7.993879e-07,0.007834317,2.1841404e-05,,0.045441337,0.48753074,0.4193019,0.02650383,0.005295193,0.00022537741,,0.011573348,0.0041282466,4.3016776e-06,0.9996948,1.2362377e-05,0.00012778853,1.2342385e-05,5.973778e-05,2.2921265e-06,2.2540178e-06,1.0873269e-05,7.3257754e-05,ddos,0.0003145183983180952,0.9649113597875055,0.0046494855396977475,0.016427607891139905,0.00019713632791082964,0.00011949852850384672,0.007619478498016396,0.00011139629545661199,9.113856062547971e-06,0.005640404877388666
0.0001670495,0.010485563,,0.487253,,0.13568297,0.35524744,1.1189329e-06,0.01113918,2.3756824e-05,,0.035529915,0.50585043,0.3886836,0.034736697,0.0114918435,0.0003030817,,0.01827831,0.005126146,4.3458163e-06,0.9994779,3.7680617e-05,0.00020356975,1.9364863e-05,0.00013981367,4.027373e-06,1.5438122e-06,1.1583221e-05,0.000100194855,ddos,0.00040675832089922425,0.9492393630694043,0.010041610603802624,0.02758158158074633,0.00039027124513163036,0.00026338776930402756,0.0062886880328204536,9.242913663329328e-05,1.8294321983135265e-05,0.005677615919275043
9.357568e-05,0.008618301,,0.32058674,,0.5095167,0.15209255,1.14549e-06,0.009068112,2.2927596e-05,,0.033985633,0.49671558,0.36197826,0.043376673,0.028953984,0.00048260426,,0.027885001,0.0066223647,4.0019227e-06,0.99917454,6.868325e-05,0.00016234638,3.0507847e-05,0.00041934848,5.606532e-06,2.9813625e-06,1.5338452e-05,0.00011656905,ddos,0.0003470635673967313,0.8751837841860043,0.09136950469893494,0.019688065030245495,0.0037613682816498096,0.000603489773232859,0.0039478361686985436,3.5723635154138794e-05,3.57175087875796e-05,0.0050274471498953765
4.49995e-05,0.005226465,,0.10288257,,0.8504394,0.03662777,5.405861e-07,0.004762664,1.5631542e-05,,0.038454466,0.45749494,0.32265285,0.051038314,0.08090552,0.00089632155,,0.040036824,0.0085208,3.0240935e-06,0.99742115,0.00016465267,0.00050284684,2.1348244e-05,0.0012712663,7.915969e-06,3.9483616e-06,1.4899512e-05,0.0005889635,ddos,0.00022248991781344453,0.606342153921934,0.36129846251743664,0.005881543659297559,0.020079167934605645,0.0007932742049530427,0.0021082548435871046,1.1299059847972364e-05,3.232899684570221e-05,0.0032310249436790315
1.7878736e-05,0.0019497558,,0.020131122,,0.9699458,0.006381079,2.4571472e-07,0.0015675955,6.4357187e-06,,0.047016423,0.36955053,0.22762522,0.053559627,0.2409581,0.001846015,,0.050281677,0.009162463,9.69345e-06,0.98280555,0.0005611992,0.0016623273,0.00018714031,0.009542289,2.403173e-05,1.0811062e-05,4.985353e-05,0.0051471097,ddos,0.00045267276488191203,0.6294845406499339,0.32919318869372316,0.002278758631638188,0.030977559860831567,0.0022906586269349225,0.002039358355456362,1.2371427221730808e-05,3.2389814945071195e-05,0.003238501174433338
7.929597e-06,0.0005345854,,0.0029872726,,0.9951101,0.00096047146,6.7992254e-08,0.00039524742,4.317769e-06,,0.049086936,0.21471131,0.12878768,0.03975805,0.51105607,0.0032258206,,0.045327615,0.008046538,6.515886e-06,0.2524525,6.655535e-05,0.0005158221,3.3301916e-05,0.7452197,3.4532743e-05,2.806599e-06,6.415115e-05,0.0016041697,normal,0.00065627105377783,0.1313388018392291,0.0387660766583266,0.009696400529863338,0.0022540943565567805,0.7878831918752962,0.018935401539941436,6.935870515170997e-05,0.0013009823482000526,0.009099421093656994
3.728974e-06,0.00017216236,,0.00056245713,,0.99893314,0.00021939556,2.2736943e-08,0.00010704004,2.0825507e-06,,0.03885649,0.08563005,0.04408533,0.02015422,0.77560097,0.0044465703,,0.02679533,0.00443099,2.2423183e-06,0.053699855,1.40138745e-05,0.00013752097,3.614417e-05,0.945911,1.7283153e-05,3.0177168e-06,1.008477e-05,0.000169006,normal,0.00015997827185041478,0.00935958582799731,0.000938918743002803,0.0006232597278645846,5.305649607165543e-05,0.9841649860509901,0.0031444399276598003,1.6568903540942902e-05,0.0002618184735068254,0.0012773875775156855
1.6682403e-06,4.808135e-05,,0.00014965424,,0.9996952,7.044635e-05,7.471563e-09,3.3975983e-05,9.4476525e-07,,0.026213657,0.027722776,0.011277623,0.008055092,0.90715134,0.0054848776,,0.012266389,0.0018282288,2.2597758e-06,0.009480302,4.871095e-06,7.556262e-05,3.4283694e-05,0.9902925,1.06369935e-05,1.4132986e-06,5.827469e-06,9.2457994e-05,normal,0.00010409620704250073,0.00368963581638571,0.00021445998260307485,0.00017373965621505046,1.1657537226266887e-05,0.993692111907584,0.0013991237133643803,9.454076054116456e-06,0.00010944280403977538,0.000596278299485348
9.53218e-07,2.471423e-05,,5.480206e-05,,0.99987805,2.7745147e-05,2.802258e-09,1.2846297e-05,8.973975e-07,,0.018552674,0.0112491455,0.004666823,0.0038226887,0.9471484,0.006331836,,0.0071119433,0.0011165494,1.7912954e-06,0.0019962117,2.0676398e-06,3.677019e-05,1.8195935e-05,0.997849,8.022487e-06,1.0191203e-06,4.2323945e-06,8.2728766e-05,normal,9.41425688741262e-05,0.002930174158781015,0.00014605620713507617,0.00012151748671832784,7.638721715629393e-06,0.9949864605820757,0.001125242085651861,8.146234552852775e-06,8.42909752006928e-05,0.0004963309792945876
6.7613456e-07,1.720468e-05,,3.2673575e-05,,0.9999268,1.5405654e-05,1.2221291e-09,6.3001735e-06,9.4476246e-07,,0.013848571,0.0050865123,0.0021311739,0.0019593416,0.96434593,0.0074208286,,0.004475872,0.0007317829,1.6833253e-06,0.0008483736,1.2459955e-06,2.4883047e-05,1.9094114e-05,0.99903667,5.674158e-06,9.92502e-07,3.5956243e-06,5.7862548e-05,normal,9.079139339046713e-05,0.002695974039510557,0.0001262511734855664,0.00010495680374965871,6.4689185887698734e-06,0.9953935623961052,0.001035511865894336,7.643030092239831e-06,7.495000659398906e-05,0.0004638903725891107
5.830179e-07,1.3225056e-05,,2.5153055e-05,,0.9999449,1.1075936e-05,5.3506105e-10,4.095416e-06,9.1402785e-07,,0.011005037,0.0025300824,0.0009812054,0.0010568522,0.9718184,0.009224172,,0.0029110876,0.00047312284,1.272312e-06,0.00044793112,1.2945931e-06,1.1105545e-05,4.4050892e-05,0.99944955,5.063131e-06,1.7156492e-06,3.5956014e-06,3.44111e-05,normal,8.859932518964574e-05,0.0025909786832568386,0.00011813331724725501,9.788977128533014e-05,5.991871705099158e-06,0.9955710705189447,0.0010004873876600677,7.366900786551679e-06,7.071332002928031e-05,0.00044876890389525465
3.439219e-07,5.696615e-06,,1.417312e-05,,0.99996877,8.070458e-06,2.5515687e-10,2.467374e-06,4.7798346e-07,,0.009852517,0.0015534093,0.00062018185,0.00067246397,0.97385955,0.010876929,,0.0021653322,0.0003996568,1.4869225e-06,0.00048549654,3.7047976e-06,1.04669925e-05,0.00011249331,0.9993186,7.298954e-06,2.1298877e-06,4.9435635e-06,5.3369e-05,normal,8.748454006448748e-05,0.002556249516485358,0.00011555517609084739,9.53721109116579e-05,5.8494353491170325e-06,0.9956282908958268,0.0009914244183465099,7.252178912907032e-06,6.927388960209984e-05,0.00044324783841013973
2.3259123e-07,2.8104453e-06,,8.24563e-06,,0.9999815,5.439608e-06,1.4783713e-10,1.4027729e-06,2.002944e-07,,0.009285838,0.001093107,0.00046449565,0.0004771262,0.9741003,0.01247854,,0.0017404448,0.00036018656,1.4001021e-06,0.00024147912,2.7461701e-06,9.379169e-06,6.19731e-05,0.9995883,7.2286975e-06,1.3868647e-06,3.9888805e-06,8.219504e-05,normal,8.641729076043021e-05,0.00253362375334065,0.0001142153214604276,9.41273954383324e-05,5.779586885903159e-06,0.9956613038150408,0.0009891338459658327,7.171644244939194e-06,6.86790026873029e-05,0.00043954834417515875
1.9445916e-07,1.7046578e-06,,5.4395077e-06,,0.99998796,3.771752e-06,8.8734964e-11,8.104892e-07,1.2213964e-07,,0.008019171,0.0008326023,0.00038177887,0.0003647034,0.975067,0.013463856,,0.0015428079,0.0003280298,1.1075517e-06,0.00011249385,1.8300365e-06,7.1772743e-06,3.0750853e-05,0.9997552,4.8943502e-06,8.195895e-07,3.813556e-06,8.184845e-05,normal,8.558803924303122e-05,0.002511224883675238,0.00011305790878147435,9.306789166111385e-05,5.6969736120262e-06,0.9956922715641081,0.0009868497679102136,7.0891054829716415e-06,6.796128488800732e-05,0.0004371925806380003
1.7908987e-07,1.0474764e-06,,3.6021381e-06,,0.9999907,3.6949036e-06,7.136032e-11,6.66647e-07,9.015301e-08,,0.0071931337,0.0007026063,0.00032707507,0.00029923295,0.9750788,0.014668241,,0.0014224211,0.00030835412,1.4407765e-06,0.00014310975,4.296108e-06,5.832347e-06,8.538207e-05,0.9996667,6.1382525e-06,1.8232569e-06,5.4233888e-06,7.984104e-05,normal,8.492905529499547e-05,0.0025003161001133263,0.00011262723253640852,9.251124723515654e-05,5.669748440817735e-06,0.9957050629360478,0.0009884590942710872,7.031572929558928e-06,6.76364818976624e-05,0.0004357565312332763
2.2121763e-07,5.545321e-07,,1.6501598e-06,,0.999995,2.0411433e-06,5.5400667e-11,3.5898407e-07,6.358903e-08,,0.006479266,0.00053708523,0.0002552487,0.00020148669,0.9726968,0.017724557,,0.0015785375,0.00052699196,1.6284375e-06,7.49461e-05,3.8079545e-06,5.365679e-06,6.975127e-05,0.99972624,7.5849407e-06,1.270221e-06,5.4118586e-06,0.000103985796,normal,8.349466813131832e-05,0.002490258653865242,0.0001127791560323709,9.230516807662725e-05,5.698364768307547e-06,0.9957075904860136,0.000999152842265892,6.941306709835106e-06,6.793132796743226e-05,0.0004338480261693156
2.2079415e-07,3.8085102e-07,,5.1489104e-07,,0.99999666,1.1232084e-06,1.01768226e-10,3.7030057e-07,7.175418e-07,,0.0061960896,0.0006032133,0.00029475836,0.00019362457,0.9723289,0.017374182,,0.002240851,0.0007682608,1.619303e-06,0.00012410314,5.8812084e-06,7.870467e-06,4.099835e-05,0.9997049,7.960819e-06,9.998782e-07,3.2044104e-06,0.00010245399,normal,8.368431679390737e-05,0.002493246976280695,0.00011331808246285404,9.28212104244035e-05,5.719391829933924e-06,0.9956982728221757,0.001002245608150837,6.946527308352673e-06,6.831122629268337e-05,0.00043543383828068807
4.857664e-07,5.72951e-07,,1.2582003e-06,,0.99999285,2.868479e-06,2.204843e-10,9.689859e-07,9.397996e-07,,0.0061120237,0.00072053,0.00038586208,0.00019566328,0.9707074,0.017305207,,0.0033503424,0.0012229873,2.529272e-06,0.00028903488,9.760633e-06,1.2406512e-05,2.3165181e-05,0.9991266,9.307071e-06,1.8763142e-06,5.8693536e-06,0.00051944895,normal,8.413919047653319e-05,0.002505533556191826,0.00011504464106837149,9.41116992541437e-05,5.821944516571647e-06,0.9956676505047073,0.0010114634906404822,6.982855955598328e-06,6.941118045158589e-05,0.0004398409367376154
6.7455744e-07,1.0603314e-06,,3.3940253e-06,,0.99998426,5.047678e-06,4.070698e-10,1.3238847e-06,4.158435e-06,,0.006125641,0.00092494156,0.0005583497,0.00021404437,0.96722513,0.017583469,,0.005292965,0.002075455,7.4742775e-06,0.00083205715,5.4061085e-05,4.9594575e-05,5.4599837e-05,0.9940181,2.2193719e-05,8.794966e-06,1.823211e-05,0.0049348613,normal,8.67757989396187e-05,0.0025364943057938887,0.00012194323410028635,9.788685661499764e-05,6.2870355429384215e-06,0.9955740273455761,0.0010353859734834614,7.211852155335352e-06,7.276300201689831e-05,0.00046122459577646146
1.4059684e-06,1.7748138e-06,,7.62386e-06,,0.9999356,7.77792e-06,1.239018e-09,1.7982265e-06,4.3995547e-05,,0.0062585087,0.0012653514,0.00086858356,0.00025311403,0.96084005,0.018194057,,0.00862313,0.0036972389,2.1265587e-05,0.00059155776,9.80466e-05,0.00010403566,9.077606e-05,0.98936206,5.271481e-05,1.0101198e-05,4.1515825e-05,0.009627923,normal,8.922663184264551e-05,0.0025671689565861995,0.00013096873777956752,0.00010356895009792549,6.9091358740442794e-06,0.9954567940809801,0.001072472605822953,7.456350101653496e-06,7.801355210695002e-05,0.00048742099880782287
2.3697528e-06,2.835144e-06,,2.3884724e-05,,0.9998393,1.754917e-05,5.0787428e-09,4.5162506e-06,0.000109549765,,0.007554535,0.0018718643,0.0014655214,0.0003281764,0.94427055,0.02001925,,0.014258426,0.010231643,2.8521024e-05,0.00041642826,0.00020381296,0.00011861466,0.00015463617,0.9872639,7.8684825e-05,1.6820311e-05,6.194847e-05,0.011656527,normal,8.995260081793175e-05,0.002666821476855855,0.00014621790190344507,0.00011460634822873232,8.04792377586593e-06,0.9951943489536333,0.0011564381128026987,7.626171838040275e-06,8.834596044994067e-05,0.0005275945496942137
4.1121725e-06,3.871076e-06,,6.3152795e-05,,0.99966514,3.0161385e-05,1.304667e-08,5.5507003e-06,0.00022799197,,0.009186669,0.0026607502,0.002348694,0.00040284623,0.91628826,0.022247147,,0.02139717,0.025468498,6.3262814e-05,0.00043447406,0.0008681459,0.000116455274,9.569816e-05,0.92785615,0.00011465964,3.6674974e-05,0.00019321496,0.07022141,normal,0.00012298183530769623,0.002872222137681513,0.0002666752161944817,0.00016358843047617878,1.892448294217679e-05,0.9940693489822578,0.001392110446763448,1.0808948252702455e-05,0.00013757104522577808,0.0009457684748981686
1.0634142e-05,5.256727e-06,,0.00018401447,,0.99932027,5.2693224e-05,5.4881212e-08,5.930188e-06,0.00042109337,,0.011315647,0.003629003,0.0036629564,0.00046851937,0.86781144,0.023809379,,0.029489655,0.059813373,0.00015297058,0.0003282326,0.000934916,0.00011167354,0.00013475887,0.9006701,0.00013613596,0.00011630652,0.00030538073,0.09710951,normal,0.000136696787647923,0.0032813903168272193,0.0004356478454969376,0.00023405845724608565,3.940943941699864e-05,0.9923265715408626,0.001764054391305064,1.2531507078923438e-05,0.00021115909735549502,0.0015584806167627731
5.6361292e-05,9.035229e-06,,0.0007747779,,0.995274,0.00016167329,1.1078231e-07,1.2124282e-05,0.003711966,,0.012860688,0.004978542,0.0065024244,0.0006341732,0.7754276,0.023751695,,0.036536425,0.13930857,0.0013129626,0.00039969964,0.0028530222,0.00025526405,0.00025514577,0.5361127,0.00041269904,0.00029721326,0.0012611541,0.45684013,normal,0.000869419544442872,0.004147814261097675,0.010363766653162182,0.0012433686645146019,0.004005745587935835,0.9291481123770656,0.003640971942964204,9.26339438094675e-05,0.0016879667708761216,0.04480020025413165
0.00040187006,3.8529837e-05,,0.015600136,,0.93870294,0.0008889202,9.98557e-07,3.8697504e-05,0.044327892,,0.014190858,0.006070604,0.009086522,0.00067330274,0.66153073,0.02146715,,0.042155895,0.24482483,0.0020432007,8.995868e-05,0.002116254,0.00024487844,7.0429676e-05,0.033831324,0.0004406822,0.00011244385,0.0009564529,0.96009433,xss,0.001531934787282322,0.0007024197152850315,0.07573867189784646,0.0014460963550212797,0.1957952136154176,0.11020415602165114,0.0011603871911996446,0.0002129196374239378,0.003279652385669848,0.6099285483932029
0.0015430703,0.0001285795,,0.2538757,,0.32529438,0.0026926126,2.7094267e-05,0.00011080218,0.41632774,,0.014949586,0.0067309635,0.012078884,0.0006441397,0.5015874,0.016974367,,0.043663166,0.4033714,0.0009068643,1.3459103e-05,0.0008343584,0.00010038321,1.0988427e-05,9.2515016e-05,0.00016620797,4.3679665e-05,0.0001561579,0.9976755,xss,0.0009037095887563165,0.00023098265128757554,0.0036120454135889135,0.0010287879961886756,0.00619220127364078,0.02749277319308745,0.000490980667744101,0.00026927913622081917,0.0015037440178319531,0.9582754960616535
0.0011608126,7.047696e-05,,0.48113036,,0.038208663,0.0024565954,7.158668e-05,7.409529e-05,0.47682744,,0.014840121,0.00662809,0.014316847,0.0005612992,0.33570772,0.011910562,,0.03872972,0.5773057,0.00055763096,9.834482e-06,0.00034079887,0.00010667031,1.8848991e-06,3.0021507e-05,0.00013920115,2.3664885e-05,0.000120111916,0.9986701,xss,0.0002658748820422163,8.361316766900645e-05,0.0005197829645311536,0.0011326771231524525,0.00130009226732202,0.007439264435756842,0.00022320999761259844,0.000124009206351768,0.0010820616759646096,0.9878294142795973
0.0008957786,4.73087e-05,,0.6041171,,0.0043360065,0.0018251553,0.00012644753,4.588356e-05,0.38860634,,0.01427036,0.006013551,0.01538514,0.00046477723,0.20949455,0.007936896,,0.030451344,0.71598345,0.00029601922,9.21715e-06,0.00014558401,0.00011697046,6.5294444e-07,2.7584145e-05,0.00013204855,2.861426e-05,6.725349e-05,0.9991761,xss,8.121383053324614e-05,4.31277724195697e-05,0.00028698864809476336,0.0013758005125523735,0.0014705511748185187,0.0029324764654287887,0.00013509236577235412,4.432545425794888e-05,0.0010682706108204117,0.9925621531653019
0.0010227277,4.9479364e-05,,0.7124316,,0.00082321186,0.001513006,0.00026032017,3.2800413e-05,0.2838669,,0.0139423795,0.005381247,0.015881287,0.00039058394,0.13199803,0.0055068634,,0.022792317,0.8041073,0.00010728491,1.0340299e-05,5.5615594e-05,0.00014296314,2.405308e-07,2.487786e-05,0.000106422194,3.922989e-05,2.9944395e-05,0.999483,xss,3.903482613892367e-05,2.9315823056920066e-05,0.0002036262574020835,0.0019208230660452148,0.0018227559573600802,0.0017417004475675983,0.00010152447796440663,2.3428549915441766e-05,0.0012201391363876146,0.9928976514581618
0.0013185483,5.3044514e-05,,0.83878815,,0.00021794197,0.0014162185,0.0004786511,2.6273969e-05,0.15770113,,0.012711641,0.005289942,0.019918963,0.00038838145,0.09007818,0.0046017445,,0.018417241,0.848594,4.0566374e-05,1.847604e-05,3.2445943e-05,0.00020912358,1.4261634e-07,2.3886116e-05,7.351283e-05,4.2246244e-05,1.2876256e-05,0.9995467,xss,2.844807541505364e-05,2.4907273038371654e-05,0.00015865286513673562,0.0035102849295330194,0.0020925349272509124,0.0014602677578712082,9.233843833593162e-05,1.8748906439151352e-05,0.0017134586115461728,0.9909003582154333
0.0021083308,5.8608388e-05,,0.93834394,,7.63878e-05,0.0013889717,0.00062142534,2.1785327e-05,0.05738052,,0.013401996,0.005565865,0.02217698,0.0003891218,0.06695578,0.0040405714,,0.014945832,0.87252384,2.7535472e-05,2.4397032e-05,9.5074654e-05,0.00019256464,1.399177e-07,1.4468347e-05,3.4347922e-05,3.7606176e-05,1.1678974e-05,0.9995622,xss,2.4930676757139102e-05,2.3344421239296156e-05,0.00013394406634686468,0.0058725848475733545,0.0023145455699078686,0.0013939990687750709,8.978715291140484e-05,1.7518460795764054e-05,0.0023188213586849875,0.9878105243770081
0.0045401435,6.8796384e-05,,0.9742234,,3.801744e-05,0.0015918849,0.0007147426,2.2126833e-05,0.018800875,,0.0136049995,0.0058978754,0.024191951,0.00039202615,0.049917735,0.0037630973,,0.012085019,0.8901473,3.2962478e-05,1.7007436e-05,0.00011530036,0.00019563915,3.9193182e-07,1.688305e-05,2.2449069e-05,6.35583e-05,1.0352993e-05,0.9995254,xss,2.1669491516509312e-05,2.181550573325674e-05,0.0001239144046174149,0.006909896072541569,0.002464118364498924,0.0012639376001480035,8.559314760196763e-05,1.5708002658597666e-05,0.00252823412837637,0.9865651132823073
0.0046493635,0.00012466291,,0.92284495,,2.8641749e-05,0.0028688088,0.00089405704,3.2001855e-05,0.06855748,,0.013529609,0.0070614675,0.028846802,0.00042560705,0.036593143,0.0034036213,,0.010637189,0.8995026,2.3546896e-05,1.0158765e-05,4.4555738e-05,0.00021707616,2.0042181e-07,1.0973511e-05,1.7511804e-05,0.00010891515,9.078881e-06,0.99955803,xss,1.7993249584388647e-05,2.011900280472968e-05,0.0001311700255712697,0.005027645881762815,0.002449730598354037,0.001037118803571422,7.866749305587171e-05,1.3255182705184179e-05,0.002034256621438214,0.9891900431411521
0.003377305,0.0001644137,,0.740305,,4.3385106e-05,0.005472633,0.0011948502,4.8694823e-05,0.24939364,,0.013359968,0.008171232,0.032177184,0.00044839637,0.028547367,0.0034693114,,0.009270685,0.9045559,1.5305268e-05,1.5027641e-05,2.8861341e-05,0.00022720067,2.0244552e-07,9.502296e-06,1.3415958e-05,9.423859e-05,6.056223e-06,0.9995901,xss,1.3409232113091736e-05,1.764651579883346e-05,0.00016327659225535228,0.001689637578820549,0.0022584570892141007,0.0007188143893631042,6.673233137807323e-05,9.523274263368642e-06,0.0010000979848969781,0.9940624050118965
0.002752358,6.518423e-05,,0.44389594,,6.367606e-05,0.0043688663,0.001203557,4.9200917e-05,0.5476012,,0.013130598,0.00926121,0.03578561,0.00046902223,0.023803536,0.003654819,,0.008334766,0.9055604,1.0554328e-05,1.7781738e-05,2.2447935e-05,0.00019174906,1.986494e-07,1.1015451e-05,1.2501438e-05,0.00011290205,4.7781923e-06,0.999616,xss,9.11221255427341e-06,1.465916168975541e-05,0.00023694710553176786,0.0002912137930115079,0.0019317573020316222,0.0004308908298760743,5.17150604181804e-05,5.933411643697687e-06,0.00032612938128070095,0.9967016417419623
0.0012447248,1.8122717e-05,,0.10295967,,3.4693177e-05,0.0021336495,0.00066741894,3.4529097e-05,0.8929072,,0.012960565,0.010413115,0.040647924,0.00049636053,0.021143153,0.0037461456,,0.0076338653,0.902959,4.6786427e-06,3.139183e-05,2.1509424e-05,0.00017159336,1.6964414e-07,1.4250009e-05,1.2948983e-05,0.00026444544,2.9660155e-06,0.999476,xss,6.0282385600267165e-06,1.2002490289192464e-05,0.00036652274362289724,3.879800080026819e-05,0.0015810375030450253,0.0002454482586944693,3.882184629709389e-05,3.55356105445114e-06,9.060574921449977e-05,0.997617181608422
