src_port,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,src_ip.part1,src_ip.part2,src_ip.part3,src_ip.part4,src_ip.part5,src_ip.part6,dst_ip.part1,dst_ip.part2,dst_ip.part3,dst_ip.part4,dst_ip.part5,dst_ip.part6
50568,211,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
50568,514,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,186,-1,-1
50569,9503,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,133,-1,-1
50571,32782,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,49,-1,-1
62946,10778,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,1084,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
62946,1433,tcp,-,0.0,0,0,S0,0,1,44,0,0,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,169,-1,-1
49438,80,tcp,-,0.000137,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49438,80,tcp,-,0.000516,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49439,8080,tcp,-,6e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,8.4e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.000438,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49438,80,tcp,-,8.9e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49438,80,tcp,-,0.000106,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49438,80,tcp,-,0.000228,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49439,8080,tcp,-,0.000159,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.000162,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.000185,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49438,80,tcp,-,0.000297,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49439,8080,tcp,-,9.5e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.000152,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.007926,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,9e-05,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49439,8080,tcp,-,0.000162,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,37,-1,-1
49440,80,tcp,-,0.000109,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49440,80,tcp,-,0.000161,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
49440,80,tcp,-,0.000104,0,0,REJ,0,1,48,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,33,-1,-1
35156,53,udp,dns,0.02505,68,156,SF,0,2,124,2,212,27,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
39593,53,udp,dns,0.013318,82,164,SF,0,2,138,2,220,16,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
34939,53,udp,dns,0.002953,84,436,SF,0,2,140,2,492,19,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
55195,53,udp,dns,5.264492,164,1182,SF,0,4,276,3,1266,27,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
33824,53,udp,dns,0.004538,60,76,SF,0,2,116,2,132,6,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
36381,53,udp,dns,0.014318,74,304,SF,0,2,130,2,360,16,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
36990,443,tcp,ssl,21.588475,66733,6492,SF,0,61,69925,40,8649,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,172,217,25,142,-1,-1
38420,53,udp,dns,0.01523,70,186,SF,0,2,126,2,242,6,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
41501,53,udp,dns,0.014643,66,235,SF,0,2,122,2,291,3,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
43388,443,tcp,ssl,21.858769,1216,14863,RSTO,0,26,2576,25,16171,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,107,154,150,167,-1,-1
44152,53,udp,dns,0.012476,78,164,SF,0,2,134,2,220,20,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
45462,80,tcp,http,21.588445,288,384,SF,0,8,712,5,652,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,101,119,11,17,-1,-1
45566,53,udp,dns,0.014479,76,192,SF,0,2,132,2,248,17,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
48336,53,udp,dns,0.147063,78,278,SF,0,2,134,2,334,27,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
53046,53,udp,dns,0.012626,84,216,SF,0,2,140,2,272,27,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
53046,53,udp,dns,0.012626,84,216,SF,0,2,140,2,272,27,1,28,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
57488,53,udp,dns,0.017044,94,218,SF,0,2,150,2,274,6,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
58764,53,udp,dns,0.014185,74,118,SF,0,2,130,2,174,8,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
58828,53,udp,dns,0.01453,76,430,SF,0,2,132,2,486,2,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
60901,53,udp,dns,0.012549,76,370,SF,0,2,132,2,426,30,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,34,-1,-1,192,168,1,1,-1,-1
49322,80,tcp,http,0.010161,147,3440,SF,0,5,415,7,3812,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,152,-1,-1
49324,80,tcp,http,0.002028,153,463,SF,0,5,421,5,731,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,152,-1,-1
50534,21,tcp,-,0.020392,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,152,-1,-1
50540,21,tcp,-,0.000459,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,152,-1,-1
47030,21,tcp,-,1.1e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
47034,21,tcp,-,1.7e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
54568,21,tcp,-,1.1e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
54572,21,tcp,-,1.6e-05,0,0,REJ,0,1,60,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
56794,80,tcp,http,0.015673,147,978,SF,0,5,367,4,1150,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
56796,80,tcp,http,0.017953,155,978,SF,0,5,375,4,1150,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
56798,80,tcp,http,0.029878,155,978,SF,0,5,375,4,1150,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
56800,80,tcp,http,0.021787,155,978,SF,0,6,415,4,1150,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
56802,80,tcp,http,0.033936,155,978,SF,0,6,415,4,1150,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
56804,80,tcp,http,0.015134,152,518,SF,0,6,412,4,690,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
43146,80,tcp,http,0.00797,147,651,SF,0,5,415,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
43148,80,tcp,http,0.002438,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
43150,80,tcp,http,0.002079,155,653,SF,0,5,423,5,921,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
43152,80,tcp,http,0.002361,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
43154,80,tcp,http,0.002037,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
43156,80,tcp,http,0.003036,152,3558,SF,0,6,472,7,3930,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50046,80,tcp,http,0.004714,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50048,80,tcp,http,0.005999,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50050,80,tcp,http,0.004502,152,3558,SF,0,8,576,7,3930,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50052,80,tcp,http,0.009682,155,216,SF,0,5,423,5,484,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50054,80,tcp,http,0.039937,155,651,SF,0,6,487,6,971,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50056,80,tcp,http,0.014522,155,649,SF,0,5,423,5,917,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50058,80,tcp,http,0.008814,155,651,SF,0,5,423,5,919,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50060,80,tcp,http,0.013952,155,651,SF,0,6,475,4,867,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50062,80,tcp,http,0.018626,153,543,SF,0,5,421,5,811,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50064,80,tcp,http,0.006708,168,1919,SF,0,6,488,6,2239,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50066,80,tcp,http,0.003115,154,501,SF,0,5,422,5,769,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50068,80,tcp,http,0.0039,167,2875,SF,0,5,435,6,3195,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50070,80,tcp,http,0.003048,167,2924,SF,0,5,435,7,3296,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50074,80,tcp,http,0.012547,167,2813,SF,0,5,435,6,3133,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50076,80,tcp,http,0.007749,167,2980,SF,0,6,487,7,3352,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50078,80,tcp,http,0.00393,167,2987,SF,0,5,435,7,3359,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50080,80,tcp,http,0.013488,167,3228,SF,0,5,435,7,3600,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50082,80,tcp,http,0.006405,167,2965,SF,0,5,435,7,3337,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50084,80,tcp,http,0.003309,170,2938,SF,0,5,438,7,3310,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
50086,80,tcp,http,0.003541,167,3026,SF,0,5,435,7,3398,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
25,25,tcp,-,4.8e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,5.4e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,5.5e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,8.9e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,9.7e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000125,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000135,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000137,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000138,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000139,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.00014,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000153,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000156,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000157,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000198,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000242,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000354,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.000448,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.002967,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
25,25,tcp,-,0.004193,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
43,43,tcp,-,1.5e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,1.7e-05,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,5.2e-05,0,0,REJ,0,5,200,5,200,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.00014,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.000159,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.000172,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.00025,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.000253,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
43,43,tcp,-,0.000259,0,0,REJ,0,1,40,1,40,22,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
