src_port,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,src_ip.part1,src_ip.part2,src_ip.part3,src_ip.part4,src_ip.part5,src_ip.part6,dst_ip.part1,dst_ip.part2,dst_ip.part3,dst_ip.part4,dst_ip.part5,dst_ip.part6
39558,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39572,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
39864,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40072,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40174,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
40204,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40368,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
40482,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
40524,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40564,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
40574,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40820,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
40822,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
41078,80,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
41150,80,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
41170,80,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
44380,21,tcp,-,0.000928,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,152,-1,-1
56786,21,tcp,-,0.000133,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,193,-1,-1
56812,21,tcp,-,0.00054,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,193,-1,-1
57564,21,tcp,-,1.2e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,184,-1,-1
57600,21,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,184,-1,-1
41038,21,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
41042,21,tcp,-,1.3e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,193,-1,-1
42284,80,tcp,http,0.003121,147,3440,SF,0,5,415,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
42286,80,tcp,http,0.002548,147,3440,SF,0,5,415,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
42288,80,tcp,http,0.001544,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
42290,80,tcp,http,3.4e-05,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
48576,21,tcp,-,1.3e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
48580,21,tcp,-,0.000187,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,184,-1,-1
50818,21,tcp,ftp,3.463469,85,215,SF,0,18,1029,12,823,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,176,28,50,165,-1,-1
46472,80,tcp,-,1.8e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,193,-1,-1
46798,21,tcp,ftp,3.619819,84,215,SF,0,18,1028,12,823,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,176,28,50,165,-1,-1
51416,21,tcp,ftp,10.694727,85,188,RSTR,0,17,977,16,1016,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,190,-1,-1
36782,21,tcp,-,0.000247,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
36784,21,tcp,-,0.00017,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,152,-1,-1
55528,80,tcp,http,0.011554,147,978,SF,0,5,367,4,1150,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,31,-1,-1,192,168,1,195,-1,-1
1200,1200,tcp,-,0.225168,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,195,-1,-1,192,168,1,195,-1,-1
1171,1171,tcp,-,0.211553,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,190,-1,-1,192,168,1,190,-1,-1
80,1171,tcp,-,0.222877,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,193,-1,-1
80,1171,tcp,-,0.228891,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,194,-1,-1,192,168,1,194,-1,-1
1171,1171,tcp,-,0.213236,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,195,-1,-1,192,168,1,195,-1,-1
5353,5353,udp,dns,3.993723,336,0,S0,0,3,420,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,133,-1,-1,224,0,0,251,-1,-1
1171,1171,tcp,-,0.252835,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,152,-1,-1,192,168,1,152,-1,-1
8080,1171,tcp,-,0.234074,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,184,-1,-1,192,168,1,184,-1,-1
1201,1201,tcp,-,0.245347,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,190,-1,-1,192,168,1,190,-1,-1
80,1201,tcp,-,0.195633,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,193,-1,-1
123,123,udp,-,0.016823,48,48,SF,0,1,76,1,76,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,103,214,220,220,-1,-1
8080,1201,tcp,-,0.183906,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,184,-1,-1,192,168,1,184,-1,-1
80,1201,tcp,-,0.201592,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,194,-1,-1,192,168,1,194,-1,-1
1201,1201,tcp,-,0.224227,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,195,-1,-1,192,168,1,195,-1,-1
1201,1201,tcp,-,0.185292,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,152,-1,-1,192,168,1,152,-1,-1
1172,1172,tcp,-,0.208541,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,190,-1,-1,192,168,1,190,-1,-1
80,1172,tcp,-,0.205651,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,193,-1,-1,192,168,1,193,-1,-1
1172,1172,tcp,-,0.242049,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,152,-1,-1,192,168,1,152,-1,-1
8080,1172,tcp,-,0.2157,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,184,-1,-1,192,168,1,184,-1,-1
80,1172,tcp,-,0.193107,0,0,S0,0,120,4800,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,194,-1,-1,192,168,1,194,-1,-1
35481,53,udp,dns,0.00067,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
47067,53,udp,dns,0.000769,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
35481,53,udp,dns,0.000603,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
47067,53,udp,dns,0.000694,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
35629,53,udp,dns,0.000697,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
60454,53,udp,dns,0.000786,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
35629,53,udp,dns,0.000575,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
60454,53,udp,dns,0.000705,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
36469,53,udp,dns,0.000517,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
55578,53,udp,dns,0.000518,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,5,-1,-1,192,168,1,190,-1,-1
36469,53,udp,dns,0.000455,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
55578,53,udp,dns,0.000462,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
35418,53,udp,dns,0.000458,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,7,-1,-1,192,168,1,190,-1,-1
45137,53,udp,dns,0.00041,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,7,-1,-1,192,168,1,190,-1,-1
51251,53,udp,dns,0.00053,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,7,-1,-1,192,168,1,190,-1,-1
56293,53,udp,dns,0.00057,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,172,17,0,7,-1,-1,192,168,1,190,-1,-1
35418,53,udp,dns,0.00041,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
45137,53,udp,dns,0.000365,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
51251,53,udp,dns,0.000476,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
56293,53,udp,dns,0.000493,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,180,-1,-1,192,168,1,190,-1,-1
37630,53,udp,dns,4e-06,37,37,SF,0,1,65,1,65,testphp.vulnweb.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
38208,53,udp,dns,0.003278,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
38786,53,udp,dns,0.014886,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
39001,53,udp,dns,0.015025,80,112,SF,0,2,136,2,168,www.mqtt-dashboard.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
39234,80,tcp,-,0.395708,0,0,RSTO,0,2,100,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
39710,80,tcp,-,0.6836,2461,1340,OTH,0,2,112,3,1496,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39712,80,tcp,-,0.682575,4339,1967,OTH,0,2,112,4,2175,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39742,80,tcp,-,0.420303,2896,0,S1,0,4,3112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39756,80,tcp,-,0.780808,2479,1346,OTH,0,2,112,2,1450,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39842,80,tcp,-,0.339598,0,1705,S1,0,1,52,5,1973,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39858,80,tcp,-,0.335531,0,1093,S1,0,1,52,3,1257,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
39980,80,tcp,-,0.33309,0,0,RSTOS0,0,2,100,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,18,194,169,124,-1,-1
41244,53,udp,dns,0.010105,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
41244,53,udp,dns,0.010105,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,28,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
41736,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,176,28,50,165,-1,-1
44295,53,udp,dns,0.007414,80,112,SF,0,2,136,2,168,www.mqtt-dashboard.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
44417,53,udp,dns,0.002641,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
44417,53,udp,dns,0.002641,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,28,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
45023,53,udp,dns,4e-06,80,0,S0,0,2,136,0,0,www.mqtt-dashboard.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
45023,53,udp,dns,4e-06,80,0,S0,0,2,136,0,0,www.mqtt-dashboard.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,32,-1,-1,192,168,1,1,-1,-1
37308,53,udp,dns,0.016641,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
37689,53,udp,dns,4.1e-05,48,48,SF,0,1,76,1,76,192.168.1.195/dvwa/login.php-r,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
37975,53,udp,dns,2e-05,52,52,SF,0,1,80,1,80,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38345,53,udp,dns,0.000571,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38523,53,udp,dns,0.0,0,0,S0,0,1,80,0,0,192.168.1.195/dvwa/login.php-r.hub,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38541,53,udp,dns,0.002284,58,58,SF,0,1,86,1,86,testphp.vulnweb.com/listproducts.php.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38570,53,udp,dns,0.0,0,0,S0,0,1,86,0,0,testphp.vulnweb.com/listproducts.php.hub,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38578,80,tcp,http,0.041354,161,1486,SF,0,10,581,8,1818,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38584,80,tcp,http,0.063033,242,1486,SF,0,10,662,8,1818,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38594,80,tcp,http,0.089893,258,1487,S1,1,9,637,6,1738,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38598,80,tcp,http,0.220642,258,1486,SF,1486,5,478,3,132,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38601,53,udp,dns,0.0,0,0,S0,0,1,80,0,0,192.168.1.195/dvwa/login.php-r.hub,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,1,-1,-1
38604,80,tcp,-,1e-05,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
38604,80,tcp,http,0.062533,189,1486,SF,0,10,609,8,1818,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38606,80,tcp,-,0.0268,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
38608,80,tcp,-,0.050726,247,1486,SF,1486,8,340,3,132,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
38610,80,tcp,-,0.045551,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,190,-1,-1
38610,80,tcp,http,0.261783,247,1486,SF,0,10,667,8,1818,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,192,168,1,30,-1,-1,192,168,1,195,-1,-1
