fridge.datetime,fridge.fridge_temperature,fridge.temp_condition,garage_door.datetime,garage_door.door_state,garage_door.sphone_signal,gps_tracker.datetime,gps_tracker.latitude,gps_tracker.longitude,modbus.datetime,modbus.FC1_Read_Input_Register,modbus.FC2_Read_Discrete_Value,modbus.FC3_Read_Holding_Register,modbus.FC4_Read_Coil,motion_light.datetime,motion_light.motion_status,motion_light.light_status,thermostat.datetime,thermostat.current_temperature,thermostat.thermostat_status,weather.datetime,weather.temperature,weather.pressure,weather.humidity,type
3/31/2019 12:38,5.3,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,12.5,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,6.25,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,7.25,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,12.95,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,5,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,9.55,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,11.4,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,5.25,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,5.35,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:38,4,low ,,,,,,,,,,,,,,,,,,,,,,normal
,,,,,,4/25/2019 15:50,36.89153957,46.12519282,,,,,,,,,,,,4/25/2019 15:50,40.69329848,1.438607711,72.87979958,ddos
4/25/2019 15:50,12.1,high,4/25/2019 15:50,closed,0,,,,,,,,,,,,,,,4/25/2019 15:50,40.26994218,-3.752062216,72.9186055,ddos
4/25/2019 15:50,3,low,4/25/2019 15:50,closed,0,4/25/2019 15:50,30.35961877,40.89823414,,,,,,4/25/2019 15:50,1, on,,,,,,,,ddos
,,,,,,4/25/2019 15:50,36.96822245,46.21057161,,,,,,,,,,,,4/25/2019 15:50,40.48573151,1.438607711,72.87979958,ddos
,,,,,,,,,,,,,,4/25/2019 15:50,0, off,,,,4/25/2019 15:50,35.00080518,-0.124139449,7.821419287,ddos
4/25/2019 15:51,8.7,high,4/25/2019 15:51,closed,0,,,,,,,,,,,,,,,4/25/2019 15:50,40.38013441,-3.752062216,72.9186055,ddos
4/25/2019 15:51,12.95,high,4/25/2019 15:51,closed,0,4/25/2019 15:51,30.41290672,40.9049689,,,,,,4/25/2019 15:51,0, off,,,,4/25/2019 15:51,40.41650729,1.438607711,72.87979958,ddos
,,,,,,4/25/2019 15:51,36.97867149,46.2898911,,,,,,4/25/2019 15:51,0, off,,,,4/25/2019 15:51,34.86615675,-0.124139449,7.821419287,ddos
4/25/2019 15:51,10.4,high,,,,,,,,,,,,,,,,,,4/25/2019 15:51,40.5220072,-3.752062216,72.9186055,ddos
4/25/2019 15:51,11.85,high,4/25/2019 15:51,closed,0,,,,,,,,,,,,,,,,,,,ddos
,,,4/25/2019 15:51,closed,0,4/25/2019 15:51,30.4546518,40.91526015,,,,,,4/25/2019 15:51,0, off,,,,,,,,ddos
,,,,,,4/25/2019 15:51,37.00506489,46.32419926,,,,,,4/25/2019 15:51,1, on,,,,4/25/2019 15:51,40.90600513,1.438607711,69.23002335,ddos
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:51,35.03502962,-0.124139449,3.206358311,ddos
4/25/2019 15:51,3,low,,,,,,,,,,,,,,,,,,4/25/2019 15:51,40.4377608,-3.752062216,72.9186055,ddos
4/25/2019 15:51,6.2,high,4/25/2019 15:51,closed,0,,,,,,,,,,,,,,,,,,,ddos
,,,4/25/2019 15:51,closed,0,4/25/2019 15:51,30.46688548,40.92526305,,,,,,4/25/2019 15:51,0, off,,,,,,,,ddos
,,,,,,4/25/2019 15:51,37.11965778,46.33510077,,,,,,,,,,,,4/25/2019 15:51,35.51325483,-0.124139449,3.206358311,ddos
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:51,40.44570007,1.438607711,69.23002335,ddos
,,,4/25/2019 15:51,closed,0,,,,,,,,,,,,,,,4/25/2019 15:51,40.18768592,-3.752062216,72.9186055,ddos
4/25/2019 15:51,7.95,high,4/25/2019 15:51,open,1,,,,,,,,,,,,,,,,,,,ddos
4/25/2019 9:09,11.1,high,4/25/2019 9:09,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:09,5.7,low,,,,,,,,,,,,4/25/2019 9:09,1, on,4/25/2019 9:09,27.33222344,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:09,29.36031723,1,,,,,injection
,,,,,,4/25/2019 9:09,55.30233094,62.77570493,,,,,,,,,4/25/2019 9:09,30.62106372,1,,,,,injection
,,,,,,4/25/2019 9:09,109.1720653,119.8767741,,,,,,,,,,,,,,,,injection
,,,,,,4/25/2019 9:09,90.13823986,100.0483342,,,,,,,,,4/25/2019 9:09,28.86884365,1,,,,,injection
,,,4/25/2019 9:09,open,1,4/25/2019 9:09,76.25864904,82.63881198,,,,,,,,,4/25/2019 9:09,26.63305797,0,,,,,injection
4/25/2019 9:09,13.1,high,,,,4/25/2019 9:09,53.98998307,65.165133,,,,,,4/25/2019 9:09,0, off,4/25/2019 9:09,32.83033885,1,,,,,injection
4/25/2019 9:09,13.55,high,,,,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:09,5.25,low,4/25/2019 9:09,closed,0,,,,,,,,,,,,,,,,,,,injection
,,,4/25/2019 9:09,closed,0,,,,,,,,,4/25/2019 9:09,0, off,,,,,,,,injection
,,,4/25/2019 9:09,closed,0,,,,,,,,,4/25/2019 9:09,0, off,4/25/2019 9:09,26.02077053,1,,,,,injection
4/25/2019 9:09,12.1,high,4/25/2019 9:09,open,1,,,,,,,,,4/25/2019 9:09,0, off,,,,,,,,injection
4/25/2019 9:09,10.8,high,,,,,,,,,,,,,,,4/25/2019 9:09,30.17623208,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:09,29.11998806,1,,,,,injection
,,,,,,4/25/2019 9:09,55.31837827,62.7780315,,,,,,,,,4/25/2019 9:09,27.26250075,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:09,26.33562998,1,,,,,injection
,,,,,,4/25/2019 9:09,109.2508095,119.8945572,,,,,,,,,4/25/2019 9:09,28.85263109,1,,,,,injection
,,,,,,4/25/2019 9:09,90.16890114,100.1388328,,,,,,,,,4/25/2019 9:09,32.63109757,1,,,,,injection
,,,,,,4/25/2019 9:09,76.28293411,82.71928269,,,,,,,,,,,,,,,,injection
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:05,42.41580516,2.250106162,8.48179943,ddos
,,,4/25/2019 15:05,open,1,,,,,,,,,4/25/2019 15:05,1, on,,,,4/25/2019 15:05,40.41080491,0.016295777,91.09489944,ddos
4/25/2019 15:05,5.4,low,4/25/2019 15:05,open,1,4/25/2019 15:05,5.148927345,14.9748392,,,,,,,,,,,,,,,,ddos
4/25/2019 15:05,2,low,,,,4/25/2019 15:05,12.25470052,21.91887411,,,,,,4/25/2019 15:05,0, off,,,,4/25/2019 15:05,47.92434653,0.644575295,6.08091473,ddos
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:05,42.76008714,2.250106162,8.48179943,ddos
4/25/2019 15:05,1,low,4/25/2019 15:05,closed,0,,,,,,,,,,,,,,,4/25/2019 15:05,40.72596989,0.016295777,93.13012465,ddos
4/25/2019 15:05,11.55,high,4/25/2019 15:05,closed,0,4/25/2019 15:05,5.169260507,14.99507116,,,,,,4/25/2019 15:05,1, on,,,,,,,,ddos
,,,,,,,,,,,,,,4/25/2019 15:05,0, off,,,,4/25/2019 15:05,43.12171123,2.250106162,8.48179943,ddos
,,,,,,4/25/2019 15:05,12.29217369,21.97617909,,,,,,,,,,,,4/25/2019 15:05,47.45034116,0.644575295,6.08091473,ddos
4/25/2019 15:05,10.1,high,4/25/2019 15:05,open,1,,,,,,,,,,,,,,,4/25/2019 15:05,40.78786992,0.24821833,92.29706532,ddos
4/25/2019 15:05,5,low,4/25/2019 15:05,closed,0,4/25/2019 15:05,5.293364501,15.04281529,,,,,,4/25/2019 15:05,1, on,,,,4/25/2019 15:05,43.0028201,2.250106162,8.48179943,ddos
,,,,,,4/25/2019 15:05,12.35972405,22.04137231,,,,,,4/25/2019 15:05,0, off,,,,4/25/2019 15:05,47.68067884,0.644575295,6.08091473,ddos
4/25/2019 15:05,13.85,high,,,,,,,,,,,,,,,,,,4/25/2019 15:05,41.10045044,0.24821833,96.43805423,ddos
4/25/2019 15:05,8.7,high,4/25/2019 15:05,closed,0,,,,,,,,,,,,,,,,,,,ddos
,,,4/25/2019 15:05,closed,0,4/25/2019 15:05,5.327398616,15.04377704,,,,,,,,,,,,,,,,ddos
,,,,,,4/25/2019 15:05,12.38180096,22.08620154,,,,,,,,,,,,4/25/2019 15:05,47.31385331,0.644575295,2.580677127,ddos
,,,,,,,,,,,,,,,,,,,,4/25/2019 15:05,43.0028201,2.250106162,7.037473062,ddos
4/25/2019 15:05,5.95,low,4/25/2019 15:05,closed,0,,,,,,,,,4/25/2019 15:05,0, off,,,,4/25/2019 15:05,40.89157489,0.24821833,96.43805423,ddos
4/25/2019 15:05,5,low,4/25/2019 15:05,closed,0,4/25/2019 15:05,5.424970296,15.05684541,,,,,,4/25/2019 15:05,0, off,,,,,,,,ddos
,,,,,,4/25/2019 15:05,12.39900904,22.11053454,,,,,,,,,,,,4/25/2019 15:05,42.86140765,2.250106162,7.037473062,ddos
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal
3/31/2019 12:41,8.95,high ,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal
3/31/2019 12:41,1.9,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,4,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,12.4,high ,,,,,,,3/31/2019 12:41,48254,23929,41542,44364,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,9681,42164,17250,63818,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,1166,44183,29769,30933,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,9681,42164,17250,63818,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,1166,44183,29769,30933,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,1166,44183,29769,30933,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:41,9681,42164,17250,63818,,,,,,,,,,,normal
3/31/2019 12:41,6.1,high ,,,,,,,3/31/2019 12:41,9681,42164,17250,63818,,,,,,,,,,,normal
3/31/2019 12:41,10,high ,,,,,,,3/31/2019 12:41,1166,44183,29769,30933,,,,,,,,,,,normal
3/31/2019 12:41,6.1,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,12.7,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,1,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,13.1,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,7.8,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:41,7.7,high ,,,,,,,,,,,,,,,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:40,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:40,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:40,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:40,1, on,,,,,,,,normal
3/31/2019 12:40,10.8,high ,,,,,,,,,,,,3/31/2019 12:40,0, off,,,,,,,,normal
3/31/2019 12:40,13.4,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,8.95,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,11.5,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,8.65,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,6.5,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,7.25,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,4,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,4.3,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,9.25,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,10.25,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,12.95,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,4.2,low ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,9.65,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,11.85,high ,,,,,,,,,,,,,,,,,,,,,,normal
3/31/2019 12:40,11.1,high ,,,,,,,,,,,,,,,,,,,,,,normal
4/25/2019 9:06,13.4,high,4/25/2019 9:06,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:06,3.3,low,,,,4/25/2019 9:06,53.94060217,61.50960615,,,,,,4/25/2019 9:06,1, on,4/25/2019 9:06,32.99888249,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:06,28.93777258,1,,,,,injection
,,,,,,,,,,,,,,4/25/2019 9:06,0, off,4/25/2019 9:06,30.04999798,1,,,,,injection
,,,,,,4/25/2019 9:06,108.1259522,118.5396963,,,,,,,,,4/25/2019 9:06,27.15101229,1,,,,,injection
,,,,,,4/25/2019 9:06,89.0956733,98.89211031,,,,,,4/25/2019 9:06,1, on,4/25/2019 9:06,27.28465875,1,,,,,injection
,,,,,,4/25/2019 9:06,75.38626292,81.55520215,,,,,,4/25/2019 9:06,0, off,,,,,,,,injection
4/25/2019 9:06,14,high,4/25/2019 9:06,closed,0,4/25/2019 9:06,52.20918265,63.933564,,,,,,,,,4/25/2019 9:06,32.31213592,1,,,,,injection
,,,4/25/2019 9:06,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:06,3,low,4/25/2019 9:06,closed,0,,,,,,,,,4/25/2019 9:06,0, off,,,,,,,,injection
4/25/2019 9:06,6.7,high,,,,,,,,,,,,,,,4/25/2019 9:06,28.56363871,1,,,,,injection
4/25/2019 9:06,2,low,4/25/2019 9:06,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:06,10.85,high,4/25/2019 9:06,closed,0,,,,,,,,,,,,4/25/2019 9:06,32.96939659,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:06,28.65019427,1,,,,,injection
,,,,,,4/25/2019 9:06,54.06213658,61.51508542,,,,,,,,,4/25/2019 9:06,29.55033257,1,,,,,injection
,,,,,,4/25/2019 9:06,108.1285713,118.5515698,,,,,,,,,4/25/2019 9:06,27.09073462,1,,,,,injection
,,,,,,,,,,,,,,4/25/2019 9:06,0, off,4/25/2019 9:06,26.91461305,1,,,,,injection
4/25/2019 9:06,5.5,low,,,,4/25/2019 9:06,89.09815741,98.96994894,,,,,,4/25/2019 9:06,1, on,,,,,,,,injection
,,,,,,4/25/2019 9:06,75.38628425,81.5751312,,,,,,4/25/2019 9:06,1, on,,,,,,,,injection
,,,4/25/2019 9:06,closed,0,4/25/2019 9:06,52.22939001,63.95403719,,,,,,4/25/2019 9:07,0, off,4/25/2019 9:06,31.8933467,1,,,,,injection
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,3/31/2019 12:42,40.09198202,0.327418596,91.96316312,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,24.31107732,0.757591862,12.62388036,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,33.5588418,1.683992534,64.85405097,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,34.36133074,0.529291426,9.283140064,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,48.19101359,1.588734589,15.34079642,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,30.2419687,1.120582266,47.42740913,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,38.71704579,1.581286592,75.79380415,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,34.56563039,1.173997512,10.76748338,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,32.46054951,1.480331531,50.74311543,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,25.8715559,1.177965859,8.510450775,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,24.45942954,1.232020718,66.62018154,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,29.66825608,0.290104179,5.701781303,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:42,41.594422,1.02451551,39.92771686,normal
,,,,,,4/1/2019 17:25,82.04383704,89.58526164,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.10884516,90.64619499,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.73056156,89.84571832,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.12447153,89.66727811,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.19365435,90.71579887,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.73775646,89.89461507,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.17383099,89.72660433,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.28806627,90.75861864,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.84100511,89.93107665,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.18980037,89.731533,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.30125846,90.77093981,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.84604853,90.00773123,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.25125858,89.75870374,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.37338725,90.92787308,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.88006712,90.06438133,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.26527944,89.78893203,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.37440563,90.95950479,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,77.89321303,90.06620783,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,82.27303884,89.86910946,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 17:25,79.39572659,91.09573676,,,,,,,,,,,,,,,,normal
,,,,,,,,,4/25/2019 10:11,26234,22288,36523,18684,4/25/2019 10:11,1, on,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,12706,45584,8943,41760,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,12706,45584,8943,41760,4/25/2019 10:11,1, on,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,12706,45584,8943,41760,4/25/2019 10:11,1, on,,,,,,,,injection
,,,,,,,,,,,,,,4/25/2019 10:11,1, on,,,,,,,,injection
,,,,,,,,,,,,,,4/25/2019 10:11,1, on,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,32156,29389,5747,18198,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,12706,45584,8943,41760,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,32156,29389,5747,18198,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,32156,29389,5747,18198,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,28832,3891,48525,30006,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,32156,29389,5747,18198,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,28832,3891,48525,30006,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,28832,3891,48525,30006,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,28832,3891,48525,30006,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,15976,24304,63591,62635,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,15976,24304,63591,62635,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,,,,,,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,15976,24304,63591,62635,4/25/2019 10:11,0, off,,,,,,,,injection
,,,,,,,,,4/25/2019 10:11,15976,24304,63591,62635,4/25/2019 10:11,0, off,,,,,,,,injection
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,46470,25111,26308,25658,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,46470,25111,26308,25658,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,34906,39702,14707,53593,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,34906,39702,14707,53593,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:06,63260,53507,63858,48302,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:06,63260,53507,63858,48302,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:06,63260,53507,63858,48302,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,28383,51195,18358,8150,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,16512,7016,4178,34026,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,56466,63127,2504,16029,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,56466,63127,2504,16029,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:06,42726,25110,19769,25679,,,,,,,,,,,password
,,,,,,,,,4/26/2019 19:06,42726,25110,19769,25679,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,4/26/2019 19:06,42726,25110,19769,25679,,,,,,,,,,,password
,,,4/26/2019 19:06,open,1,,,,,,,,,,,,,,,,,,,password
,,,4/26/2019 19:06,closed,0,,,,,,,,,,,,,,,,,,,password
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,28.13942369,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,28.09727813,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,1, on,,,,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,28.71978077,1,,,,,normal
,,,,,,,,,,,,,,,,,4/1/2019 19:46,27.95249236,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,28.66930391,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,1, on,,,,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,27.66041745,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,27.29400208,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,28.17080493,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,27.74770482,1,,,,,normal
,,,,,,,,,,,,,,,,,4/1/2019 19:46,26.95394962,1,,,,,normal
,,,,,,,,,,,,,,,,,4/1/2019 19:46,26.53030849,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,4/1/2019 19:46,27.53144204,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,1, on,,,,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:46,0, off,,,,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:47,1, on,4/1/2019 19:47,27.35592419,1,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:47,1, on,,,,,,,,normal
,,,,,,,,,,,,,,4/1/2019 19:47,1, on,4/1/2019 19:47,26.28149146,1,,,,,normal
,,,,,,,,,,,,,,,,,4/1/2019 19:47,26.98157535,1,,,,,normal
,,,,,,,,,3/31/2019 12:42,21012,35446,18974,55183,,,,,,,,,,,normal
,,,3/31/2019 12:42,closed,false  ,,,,3/31/2019 12:42,3087,20747,30959,5189,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,12836,579,58234,42447,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,22895,23324,36959,54893,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,26072,31209,55589,11610,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,11013,34710,64955,40098,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,11013,34710,64955,40098,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,11013,34710,64955,40098,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,11013,34710,64955,40098,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,27653,24990,15580,48920,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,26072,31209,55589,11610,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,27653,24990,15580,48920,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,27653,24990,15580,48920,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,44003,37723,37807,58596,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,44003,37723,37807,58596,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,44003,37723,37807,58596,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,44003,37723,37807,58596,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,10475,14664,10650,58564,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,27653,24990,15580,48920,,,,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,12836,579,58234,42447,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,108.3753455,120.4558294,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,109.4070906,120.8563848,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,113.8029435,119.4475073,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,108.4075521,120.4742869,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,109.5000197,120.9496702,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,113.8291229,119.5576471,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,108.4337548,120.5048623,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,109.6330226,120.9611849,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 18:21,113.9424805,119.5825893,,,,,,,,,,,,,,,,normal
