uri_emb_0,uri_emb_1,uri_emb_2,uri_emb_3,uri_emb_4,uri_emb_5,uri_emb_6,uri_emb_7,uri_emb_8,uri_emb_9,uri_emb_10,uri_emb_11,uri_emb_12,uri_emb_13,uri_emb_14,uri_emb_15,uri_emb_16,uri_emb_17,uri_emb_18,uri_emb_19,uri_emb_20,uri_emb_21,uri_emb_22,uri_emb_23,uri_emb_24,uri_emb_25,uri_emb_26,uri_emb_27,uri_emb_28,uri_emb_29,uri_emb_30,uri_emb_31,uri_emb_32,uri_emb_33,uri_emb_34,uri_emb_35,uri_emb_36,uri_emb_37,uri_emb_38,uri_emb_39,uri_emb_40,uri_emb_41,uri_emb_42,uri_emb_43,uri_emb_44,uri_emb_45,uri_emb_46,uri_emb_47,uri_emb_48,uri_emb_49,uri_emb_50,uri_emb_51,uri_emb_52,uri_emb_53,uri_emb_54,uri_emb_55,uri_emb_56,uri_emb_57,uri_emb_58,uri_emb_59,uri_emb_60,uri_emb_61,uri_emb_62,uri_emb_63
0.035817735,-0.0061793285,0.055037633,0.009307722,-0.037319515,0.048833996,-0.058159042,0.023124823,-0.046269327,-0.01701633,-0.060682494,-0.0641406,-0.0043732603,0.017639134,-0.04665438,-0.0022510393,0.0026626345,-0.0011312494,0.033292484,-0.0028105914,0.0638836,-0.041730065,-0.0027095727,0.012613887,0.024866002,0.026761506,-0.029012091,-0.03520363,0.013141792,-0.04640847,-0.043985702,0.035429273,-0.03582046,-0.009969573,0.055803843,-0.01912116,0.0154013,0.043198586,-0.04305392,0.026569933,-0.026146952,-0.013887085,0.017378606,0.021584056,-0.02805407,-0.055859894,-0.021615403,0.03178435,0.03040782,0.015569941,-0.028275557,0.008148471,0.018914867,-0.043798722,0.024585236,0.027240472,0.025170758,-0.0009856096,0.055167418,0.031009538,-0.01764618,-0.013840725,-0.027636962,0.0019257858
-0.007410921,0.024018895,0.0070724357,-0.024673326,-0.007877785,-0.008455088,-0.044432946,0.026371365,0.06520259,0.01760122,-0.0035634662,-0.05892773,0.01454739,0.029510502,0.02082452,0.0012521886,0.028472418,-0.0662704,0.051578823,-0.00091119396,-0.052132923,-0.004666282,0.032600995,0.013586573,-0.050685614,-0.009572636,-0.044763472,-0.036334302,-0.05050395,-0.018149123,0.022118928,-0.014954008,-0.0593075,0.018385557,-0.056906715,0.054019004,0.0010870876,0.025358262,-0.05448767,0.025064839,0.0010265042,0.024055837,0.011813678,-0.0012816777,0.015829138,-0.0421539,-0.035719663,0.050867684,-0.010772065,0.015049329,-0.021452801,0.02427532,0.020038728,0.012669079,0.047739316,-0.0133093,0.05604407,0.00079146423,-0.013662254,0.01866655,0.0016432672,-0.026846528,0.040935062,-0.005332907
0.058497865,0.030837309,0.025038255,-0.020937668,-0.011134004,0.05322677,-0.028001707,-0.02458195,0.036114857,0.017557904,-0.040555015,0.02709573,-0.042370323,0.049547434,-0.029093368,0.03404543,0.027340611,-0.007841604,0.012647164,-0.02600688,0.03152629,0.06330057,-0.0068375603,-0.029946653,-0.010953809,0.016108064,-0.0569115,-0.043765217,-0.02603078,0.018810986,0.033726465,0.066042095,-0.03543488,-0.007069256,0.0040332014,0.022557072,0.007927652,0.01720796,0.036639653,0.0036102245,-0.02171737,-0.063551836,-0.020465193,0.051456682,0.046314668,-0.03426022,-0.0019354952,0.06499472,-0.014109097,-0.05128895,0.018871613,0.050862942,0.0025171102,0.012176023,0.01863414,0.040343903,-0.004423697,-0.028831495,0.023548542,0.03410408,-0.0603049,-0.017563801,-0.00743563,-0.0043347394
0.02489227,0.030047817,0.008326696,-0.057289544,0.0018398155,0.052875903,0.026385939,0.045147024,-0.01103509,0.014177098,0.011247962,0.04279777,0.035992987,0.0577041,-0.024913365,0.03772898,-0.010385312,-0.016284786,0.029407905,0.008777876,0.019680595,0.05369887,0.028040808,0.023712892,-0.012720463,0.008053442,0.024412416,0.005860511,0.032112185,-0.050010797,-0.00472738,-0.04944936,0.01611541,-0.05383094,0.03858683,-0.055248655,0.020976085,-0.046609372,0.023637068,0.001509699,-0.06690315,-0.03001393,0.011728689,0.002213017,0.025310688,0.028945878,-0.04453073,0.023964157,-0.026382241,-0.0021380195,-0.022601893,-0.04333083,0.008721198,0.023621248,0.0676805,0.04579312,0.047448516,0.014184901,-0.05789139,-0.0019753608,-0.06031336,0.04478259,-0.058944043,0.04130736
-0.016712934,0.058541797,-0.011246283,-0.024324466,-0.05907382,-0.0090724705,0.041335687,0.00012964499,-0.0035350868,0.018740408,-0.006398135,0.0011861853,0.017385233,-0.009341878,-0.032501422,-0.026221514,-0.06356294,0.0076884045,-0.05858243,0.030956764,-0.03475641,0.035095844,-0.006266762,0.023665218,0.0012967931,-0.011765676,0.05314507,-0.045221515,-0.009284537,0.02034231,0.028029993,-0.027710306,-0.023851708,-0.050331518,0.060596917,-0.008885711,0.0404514,0.015865251,0.045232657,-0.016918857,0.06205217,0.0068560066,-0.0105008,0.024393063,-0.022087403,0.0055855727,0.012433337,-0.038552146,-0.0022189,0.008785222,0.036079884,0.030843576,-0.028772287,-0.06350042,-0.01853019,0.00013158814,0.0017946567,-0.054275148,-0.026929425,-0.009890872,0.011640983,-0.053682715,0.030608078,-0.030883843
0.01645045,0.011273859,0.011078798,-0.051660404,-0.011472579,-0.03071357,0.01782047,-0.02360223,-9.522098e-05,0.016526077,-0.062588274,0.04165344,0.02902762,0.036056813,-0.060022518,0.023005676,-0.029837005,-0.057981636,-0.035723537,0.027783126,-0.024905367,0.066522665,0.048274923,-0.007684557,0.049293254,0.019400034,-0.020858092,0.006838394,0.009120555,0.060404494,-0.0174359,-0.008309658,0.008351566,0.011333478,0.04569,0.0063461275,-0.03171494,0.020552259,-0.02836699,-0.027815195,-0.030791353,-0.030608315,0.018978171,-0.002137589,0.0213846,0.011536359,0.0153002525,0.020587835,0.037747987,-0.015689904,-0.012077969,0.03221819,-0.05775628,-0.03013985,0.022574449,-0.0017313887,0.045699757,-0.024319673,-0.012403622,0.028751887,-0.0316407,-0.004178573,0.031970855,-0.06319746
0.0450399,-0.010770424,-0.05386816,-0.036408324,0.041691132,-0.019925607,0.04549987,0.053340346,-0.031092428,0.0068736947,0.028548887,-0.021811875,-0.020602154,0.059625506,-0.0076130214,-0.05560569,0.0090036,0.013986791,-0.013797142,0.021947794,-0.054476768,-0.06214558,-0.033805538,-0.019194294,-0.02501151,-0.03748482,0.042273276,-0.0008869592,0.024659492,0.020652248,0.055933245,-0.052477352,-0.02903502,-0.06305874,0.023062892,-0.02018744,0.03642674,0.037944652,-0.026602142,-0.009972083,0.0011649135,0.060456123,0.000105151514,-0.026253203,-0.06108945,0.054104313,-0.044401214,-0.013125003,-0.011984724,-0.014535281,-0.040465023,0.049186047,0.03318068,0.0024936227,-0.036257844,0.030249111,-0.034756396,0.010287159,-0.0047610234,-0.04236248,0.036363892,0.029535748,0.011099614,-0.008488292
0.008497389,-0.005078246,0.038343605,-0.007609616,0.06307316,-0.06366905,0.025601564,-0.021492684,-0.01649239,0.030140882,0.019760175,0.05304893,0.0051672673,-0.037032675,0.05531788,0.057662982,-0.007001399,-0.021421177,0.058492426,-0.027361678,0.013270678,0.027294155,0.04977847,-0.026495753,0.015181206,0.014270025,0.04537873,-0.024214292,-0.04548657,-0.029510666,-0.04698451,-0.015080722,0.0015322091,0.0209038,0.029945567,-0.017777704,-0.03189118,0.03057504,0.04223826,0.05460708,-0.011447086,-0.030077526,-0.053074494,-0.017558103,0.05696401,-0.06406307,0.06149784,-0.0027228873,0.056163263,0.037653364,-0.049635377,0.028345786,-0.03563333,0.008151338,-0.013964656,-0.013214652,0.010291454,0.029328464,-0.013704774,-0.01434193,0.025017785,-0.013311004,0.014372374,0.04863735
-0.007654675,-0.017911071,0.016792733,-0.0059224376,-0.037077326,0.037063763,0.030067038,0.05972176,-0.03466528,0.033111174,0.024988623,-0.019545352,-0.06487558,0.051806502,0.06511981,0.05544054,-0.028294872,0.06559136,0.0006102598,0.027576193,-0.026055818,-0.029343735,-0.014092584,-0.03005658,0.03024585,-0.06693479,0.011355584,-0.01612313,0.010479628,-0.015738714,-0.009734946,-0.0076027787,0.02285731,0.0063516703,-0.005344453,-0.008317523,0.014882614,-0.03214856,-0.009762667,-0.055267673,0.01982892,-0.010027535,0.06690685,0.056762066,-0.053247422,-0.021315077,0.017410934,0.0055264807,0.04975947,0.004784119,-0.023911335,-0.00829993,0.02853134,-0.020846428,-0.03415586,-0.01834066,-0.0072464882,-0.031596538,-0.0051062545,-0.0076271347,0.06284964,0.06166856,-0.030308384,0.0034045766
-0.025380867,0.051092472,0.037279326,0.028083775,0.018088154,0.016246907,0.0507685,0.015451951,-0.024453467,-0.02074283,-0.051221706,-0.031089198,-0.06669482,-0.032275785,-0.031207934,0.03783171,0.025450807,0.0005600803,0.061864216,0.017555946,-0.010608348,-0.0016304482,-0.002793217,0.00037664874,0.022900872,-0.0606914,-0.062906094,-0.050597697,-0.020565838,-0.039276995,-0.03170865,0.0056137466,0.06619883,-0.06099785,-0.0061198156,-0.056108672,-0.0062485654,0.03311198,0.02844837,0.0087313,0.02530216,-0.0546021,0.021166569,-0.020808458,-0.019687101,-0.02354377,-0.046168443,-0.052976955,-0.033148482,-0.006962335,0.049667973,-0.029723959,0.06239234,-0.053942446,-0.023954283,-0.021880599,0.04744166,-0.06442834,-0.00876822,0.05369246,-0.050731663,0.03212504,-0.0071928245,-0.04235229
0.06060557,-0.044106323,0.017781205,0.04203496,0.0016700303,0.018388452,-0.019006453,0.032693528,0.031601265,-0.048765462,0.019924155,-0.055445407,0.0030658355,0.027079007,-0.009704752,0.0063608917,0.004157493,-0.026239684,0.020410616,0.019759944,-0.015428841,0.008363563,-0.029694045,-0.05770969,0.045401823,-0.046412487,-0.01856137,-0.0051398235,-0.023569599,0.024160191,-0.0026108597,0.043875538,-0.026254814,0.036516935,-0.01600439,-0.011376384,-0.022438569,-0.05244534,0.02346488,0.04054107,-0.019469641,-0.0053476314,0.032590564,0.02216973,-0.055607766,-0.0029608738,-0.02372937,-0.033136945,0.0026757116,0.009276865,-0.0546545,-0.015045019,0.0007349956,0.037312,-0.030714676,-0.026103623,-0.0003891137,-0.023546623,-0.018948393,0.06350916,-0.012638982,-0.05006193,-0.024775535,0.03457374
0.005734874,-0.023863442,0.0385318,-0.0020999317,0.011937494,0.05607723,-0.011166928,-0.048340738,0.04134483,-0.0204452,0.061230853,0.0627518,-0.006371636,0.0052042888,-0.02052557,0.017955221,0.024058834,0.029732946,0.04778543,-0.011448454,0.0050113597,0.033354424,-0.04852738,0.052867174,-0.0045904825,0.0575566,-0.027200729,0.003194868,0.034577552,0.041627236,-0.030761823,-0.021643663,-0.02866531,0.028797818,0.038886055,0.023493387,-0.056404542,0.024193665,-0.061348792,-0.013334303,-0.012230153,-0.015908869,0.0006326678,0.008945343,-0.003573731,-0.000950776,0.036490493,0.010955885,-0.044846773,-0.066784225,0.03099697,-0.034267686,0.013341618,-0.02821491,0.050873164,0.007986102,-0.018137194,-0.009232429,0.03535092,-0.029058672,0.019072132,0.025951194,-0.06236699,0.027034419
-0.008024564,0.003480271,-0.04605879,0.05832271,0.04882787,-0.057847507,0.04589829,0.016433915,0.005523676,0.04704419,0.04681572,-0.004290257,0.0075428206,0.016438069,0.06576076,0.03089273,-0.053390976,0.01734649,-0.007602096,-0.017984115,-0.06133559,0.022021115,0.030840574,0.04568926,0.0184802,0.000768639,-0.033016462,-0.05432285,-0.038190395,0.02311204,-0.029761363,-0.031438418,0.009529022,-0.062265813,-0.016473306,0.018391043,-0.014521166,0.039419144,0.018838484,0.021420024,0.045423985,0.042325806,-0.023816476,0.032757897,0.012077181,-0.05462423,0.03555285,0.033844795,-0.0154921785,-0.02023233,0.015633523,0.03484016,0.007016108,-0.04715656,0.000837915,0.063040726,0.011362439,-0.019795284,0.047763795,0.00505164,-0.021907076,0.023632629,-0.01310362,-0.020329742
-0.027553163,-0.007463492,0.016679741,0.04515895,-0.0015875602,0.05280749,0.008564106,0.012793105,-0.066757075,0.0338107,0.040712293,-0.007967601,-0.012760853,-0.014448562,0.012036143,-0.0404655,-0.046525717,0.031462647,-0.0009959203,-0.03159125,0.05585833,-0.019822868,0.05208264,0.016169036,0.05274018,-0.020006191,-0.0024869703,0.052213732,0.0046295794,-0.0069130105,0.008440441,-0.04893288,-0.047145292,-0.008895334,-0.0016246834,0.005993879,-0.027842475,0.0012029042,0.0118834255,-0.032029208,-0.02935126,0.022802584,-0.026856167,-0.041708082,-0.042496435,0.028989067,-0.04310371,-0.019327085,0.029727198,-0.045287218,0.03414896,-0.009371907,0.015985059,-0.0075214943,0.009750468,-0.028086722,-0.030037202,0.01449806,-0.009305293,-0.008636237,0.024334291,0.05242083,-0.023649205,-0.02976424
0.011103344,0.006719724,-0.018986665,-0.013003129,-0.042083774,0.008482648,-0.009247013,0.03013063,-0.0630116,0.020188171,0.022612935,0.0066806725,0.008161623,-0.012806196,-0.052906718,-0.010436449,-0.0022058468,-0.06423123,0.022761108,-0.025729826,0.030281486,0.0041879094,-0.06262508,-0.0182692,-0.026019085,-0.064302556,-0.002874233,0.05470718,0.051436912,-0.007199468,-0.04615343,-0.021701075,-0.054989133,0.05327756,-0.0032039522,0.06436551,0.013876844,0.02498072,0.013464157,0.023387274,0.00365263,0.02537362,-0.05767937,-0.05739523,0.022209996,-0.019959675,-0.055152137,0.01960342,-0.014223471,-0.055045035,0.046880398,0.041432455,0.004183932,-0.03801219,0.032500267,0.01571617,-0.010867342,0.030891055,0.03867276,-0.025216388,0.042749096,-0.044198334,-0.033162083,0.002620303
0.04714974,0.013032178,-0.02335849,0.051968556,-0.048570685,0.060628057,0.04945774,0.019143706,-0.013638497,-0.036852166,0.008529823,-0.0106484955,0.05600495,-0.023121722,-0.029148275,0.034922756,-0.030087136,0.020812018,0.057237275,0.028806876,0.052015796,-0.061818153,-0.059890933,0.0077841785,0.00017381186,-0.05828597,-0.0016115713,-0.045759745,0.039721046,0.03270541,-0.06574082,-0.02494605,-0.028477935,0.04811875,0.0006971947,-0.016006226,-0.0033760462,0.029209472,0.030946877,-0.049801268,0.03436094,0.0038779168,-0.055634275,0.0003652338,-0.03218153,0.047282793,0.03304694,-0.041753035,0.0148452595,0.0631987,-0.065982044,-0.046120327,0.014146692,0.024790522,-0.049023427,0.02740055,-0.029569462,-0.045947745,-0.015059669,0.03943357,-0.019154262,-0.02577175,-0.02750128,0.006533377
0.00021688465,-0.0024453835,0.031053739,0.037982926,0.053973973,-0.00090040173,0.028890481,-0.008810665,0.0098492345,0.022101436,-0.06345756,-0.035943445,0.04740121,-0.062229708,0.028656444,0.027570669,0.040500402,0.026588568,-0.0032120207,0.044854905,-0.008943605,0.04067133,0.032953434,0.062656544,0.016629225,-0.023957144,-0.050607875,-0.024152324,0.008873909,-0.019918917,0.0068201157,0.024199855,-0.002608009,-0.0045935935,0.013389471,-0.01627725,-0.012597229,0.030335024,0.024003398,0.0445911,0.061870627,0.016082259,0.013840147,0.008499769,0.061460584,-0.0048772045,0.022660347,0.033577763,-0.027225357,0.03327828,0.020838099,0.028822863,0.04963769,0.04805007,0.027457513,-0.0071126428,-0.066918954,0.059759,0.0052930797,-0.0015472244,0.06573407,-0.0038978104,0.024640463,-0.0074296948
-0.03101815,-0.006330672,-0.008749481,0.007585859,-0.0293588,-0.023083584,-0.038305238,-0.007337376,-0.0052771014,0.04776507,0.017833587,0.033560652,-0.029958086,0.017652594,0.001939835,0.06780239,0.0051694117,-0.019786825,-0.0074698357,-0.049472824,0.034366548,-0.040347893,-0.05996828,0.037711408,0.001579831,0.043742698,0.012375406,0.02957452,-0.056466363,0.004864253,-0.0077258176,-0.053547755,0.019722342,0.024367943,0.019064194,-0.010546183,0.021359308,-0.012660429,0.027105404,-0.031135863,0.062801085,-0.014032351,-0.027654644,-0.024368113,0.036639374,-0.0608285,-0.064774625,-0.018302193,0.06074665,0.021128856,-0.017932111,0.0016078169,-0.0103162145,0.0246527,-0.043190304,0.024577824,-0.042361196,0.012451827,0.011112217,-0.02962553,0.02889672,-0.010617672,0.060645074,-0.024309933
-0.06250012,-0.014814061,-0.03464314,0.038929112,0.009893663,-0.061832022,0.022726053,-0.009129822,-0.06054928,-0.03299934,0.037397336,0.0023542186,-0.014847003,-0.018300772,0.0019042679,0.022122642,0.0007857226,-0.03232755,-0.020347252,-0.018861262,0.012336381,-0.024824047,-0.011801129,-0.0062935017,-0.00059733633,-0.011197088,0.030079266,-0.054915648,0.025654104,-0.027150467,-0.06409912,-0.01592644,-0.03151146,-0.019678187,-0.0057719084,0.005353001,0.027700312,0.014695967,-0.0013061828,-0.015972918,0.0498832,0.027481072,-0.017673424,-0.019725297,0.055601474,0.028602622,0.063941956,0.014490034,0.011438767,0.0028316192,0.041786745,-0.024445916,0.0055270544,0.0627997,-0.05894605,0.008967399,-0.046848074,0.03624842,0.0138554415,0.041244272,-0.012540152,-0.031431943,0.045736838,0.03160749
-0.0145304995,0.021732962,0.013806955,-0.032961972,-0.020754138,0.014011832,-0.014086476,-0.014442719,-0.060327426,-0.0062789917,-0.008465702,-0.00336566,-0.014367981,0.06721774,-0.03970578,-0.004197915,0.012342994,-0.014415804,-0.008851894,0.007565752,0.004122773,-0.030107886,0.012621143,0.004207597,0.02205013,-0.028692754,-0.024357526,-0.053123135,-0.013446189,0.051952887,0.0017128058,0.04359511,-0.0013538084,-0.006776495,-0.03345471,0.052852347,0.061777577,0.021056823,-0.034294017,0.05760118,0.010784098,-0.04854568,-0.005995343,0.016075265,0.050212845,0.06295686,-0.0524874,0.006824292,0.0005774487,-0.0072205076,0.010936148,0.061295066,0.026410567,0.056975473,0.009425815,-0.031029308,-0.04414477,0.027750546,0.002072572,-0.025076525,0.009019129,0.0128457025,0.060006186,-0.032788113
0.016661003,0.06355043,0.0012425799,0.039327614,-0.0148333255,-0.019820882,0.011003498,0.013668462,-0.0005977666,0.018577887,-0.024625918,0.054551214,-0.0034107156,-0.007228376,-0.0071556363,-0.02863083,-0.0006155566,0.035888933,0.020572636,0.05095928,-0.00969672,0.021857502,-0.015720667,-0.030920707,-0.017830659,-0.009123199,-0.023949571,-0.0036933618,0.028653754,-0.013857382,0.027469207,-0.061750643,-0.049166944,-0.042925566,0.0042167013,0.021188525,-0.00036996324,-0.02197198,0.03217078,-0.031081613,0.021730987,-0.039778125,0.05582895,0.003513209,-0.040916875,-0.009020283,0.04826282,-0.04233473,0.027156763,0.018381374,-0.0552385,0.017158331,-0.02210149,0.042168293,-0.0048875012,0.009436306,-0.00091886945,0.010956734,0.017320655,-0.06052114,0.02604089,0.059513148,0.010485359,0.05387692
0.058363505,-0.0514188,0.008430877,-0.022142736,-0.010736477,-0.008165373,-0.018793615,0.010968738,-0.059613746,-0.00055457815,-0.062839925,-0.0038482277,0.055849843,0.059790146,0.056896407,0.019592077,0.032954324,0.057875477,-0.02049841,-0.014108184,0.007786231,-0.01259059,-0.025271451,0.049818464,-0.044661384,0.022037484,0.017519884,0.05470554,0.02173318,-0.01498851,0.0015822937,0.012555547,0.033320382,0.0007020058,-0.04344568,-0.021361277,-0.0014187228,0.027689703,0.046885025,0.036994737,0.027606007,0.060896862,0.018262343,-0.02739184,0.015732903,0.046604376,-0.043723073,-0.0069971997,-0.024356471,0.035641104,0.0032017864,-0.005008649,-0.004191494,0.04064054,-0.033716757,-0.037287593,-0.0039317524,-0.028521642,-0.032064296,0.026507767,0.01762163,0.056058004,0.06028295,0.009773794
0.036920693,0.04464376,0.008270768,0.024320235,-0.02411516,0.021803573,0.023866044,0.057841673,0.056405,-0.03620877,-0.06445837,-0.051447157,0.034064986,0.030247288,0.02122066,0.025759717,-0.043173984,-0.037808172,0.00089298596,-0.05452292,-0.017346712,0.0012652122,-0.0027842028,-0.053522103,-0.046277262,-0.011125651,-0.05500193,0.003252387,0.025196487,0.018904176,0.014561992,0.035498008,0.01589664,0.02880247,0.016140342,0.023872744,-0.02749135,-0.018750694,0.033350438,0.003822673,-0.029248372,-0.039024606,-0.04573488,-0.065379776,0.012890906,-0.0018766122,-0.018763253,0.020386813,-0.034980997,-0.012575326,0.027905906,0.0119846985,-0.019210124,-0.051434495,0.0058965534,0.008505449,0.02449736,0.009964636,-0.037646126,0.01508369,0.0001191269,0.020014897,-0.04824175,0.03321495
-0.043251198,-0.012259484,-0.020349856,0.022285309,0.054271255,0.052317094,-0.026013194,-0.03572329,-0.007197059,0.01893894,-0.033309676,-0.01991475,-0.00010004686,-0.0024688737,-0.00073918625,0.04944439,0.015550729,0.06276195,0.04465627,0.010542786,-0.032893274,0.0062115244,-0.016658649,0.029505055,-0.006263573,-0.016644478,0.029441256,0.0008213833,0.019584,-0.018968193,0.016125962,0.032531347,0.0055362117,0.012735323,0.0142184505,-0.0074958596,-0.022449395,-0.039692264,0.0045594117,-0.021773368,-0.018760288,0.037354138,-0.009623649,-0.058555882,-0.055722587,0.022158733,-0.054729108,0.0073557664,-0.03312048,-0.029346272,-0.027007207,0.031195741,0.045646787,0.052837722,0.046889253,-0.060734726,0.012678535,0.019212617,0.027977575,0.0055325213,0.015433761,0.06017105,0.0012378596,-0.03041403
-0.018319527,0.008313541,-0.031159846,0.018560456,-0.0042891945,0.065886796,-0.021465123,0.035648365,-0.0050433157,0.01932177,-0.037393194,0.03131615,-0.030477118,0.045482323,-0.0012755995,0.036097676,-0.05932705,0.029468313,0.02113765,-0.04651327,-0.03805952,-0.0010294529,-0.021410508,0.041641057,0.056425687,-0.014192056,0.0010937201,-0.028780058,0.02724447,0.00621289,0.037221212,-0.004015566,0.029829642,0.04625809,-0.0046247,-0.010672915,0.003028738,0.007169015,0.057477325,-0.031755846,0.038538273,0.01778671,0.010292764,0.013265387,0.02646674,-0.016897574,0.046163663,0.005052765,-0.0057951715,-0.033807565,-0.03240475,0.061606918,-0.026441436,0.01814894,-0.022341961,0.02688669,-0.0021517943,0.042651825,-0.027785122,0.015839664,0.016449846,-0.04439926,0.04642905,-0.011097219
-0.02182019,-0.030225618,-0.058702074,-0.0014632295,0.026291689,0.0374532,7.507205e-05,-0.0070151323,0.044448186,0.054474197,-0.008275826,-0.02750907,-0.05338615,-0.015543601,0.033659723,-0.0120736165,-0.01454642,0.026707632,-0.018456966,0.03478306,-0.01728075,0.023020454,-0.05289581,-0.006825059,0.0017335622,0.048555374,0.05083045,-0.0040904162,-2.0711188e-05,-0.063989915,0.047363456,0.023833482,0.0057729017,0.06267908,0.024758514,-0.063546024,-0.014465532,0.026993854,0.031521067,0.022955386,-0.028595425,0.04479657,0.06439201,0.045177873,-0.012589686,-0.04746101,-0.03646952,0.0073166154,0.05410478,-0.024733517,-0.066560015,-0.016677529,0.0315991,-0.002465691,0.044620782,-0.056896236,0.04083031,0.046037693,0.0023422781,-0.00769795,-0.05502112,0.033280473,0.018653007,-0.018641515
-0.030704316,-0.0031403876,-0.061784443,-0.01749529,-0.00070192805,-0.033969205,-0.016052153,0.04093941,0.010043383,-0.01723143,0.06580962,0.02476451,0.004125313,0.017404946,-0.0067517734,0.020938516,0.0024107473,-0.043228436,0.04362531,-0.003827458,0.05599131,0.0200632,0.06585764,0.06566758,-0.0111052785,0.014159487,-0.05549528,0.043860108,0.017442506,-0.010528674,-0.06319796,-0.0056072483,0.040278807,0.020762425,-0.004287413,-0.053284615,-0.032076225,0.012272788,-0.043308217,0.017806998,-0.052920178,0.01579708,-0.028593702,-0.06501537,0.029123172,0.039273657,0.008774658,-0.02331519,0.027068438,0.029881267,-0.044824723,-0.0011404334,0.010212935,-0.026315724,0.004713826,0.026720105,-0.028715504,-0.04453011,0.046181142,-0.030275472,-0.0085273925,0.0274872,-0.048186272,0.03250432
