cmd_emb_0,cmd_emb_1,cmd_emb_2,cmd_emb_3,cmd_emb_4,cmd_emb_5,cmd_emb_6,cmd_emb_7,cmd_emb_8,cmd_emb_9,cmd_emb_10,cmd_emb_11,cmd_emb_12,cmd_emb_13,cmd_emb_14,cmd_emb_15,cmd_emb_16,cmd_emb_17,cmd_emb_18,cmd_emb_19,cmd_emb_20,cmd_emb_21,cmd_emb_22,cmd_emb_23,cmd_emb_24,cmd_emb_25,cmd_emb_26,cmd_emb_27,cmd_emb_28,cmd_emb_29,cmd_emb_30,cmd_emb_31,cmd_emb_32,cmd_emb_33,cmd_emb_34,cmd_emb_35,cmd_emb_36,cmd_emb_37,cmd_emb_38,cmd_emb_39,cmd_emb_40,cmd_emb_41,cmd_emb_42,cmd_emb_43,cmd_emb_44,cmd_emb_45,cmd_emb_46,cmd_emb_47,cmd_emb_48,cmd_emb_49,cmd_emb_50,cmd_emb_51,cmd_emb_52,cmd_emb_53,cmd_emb_54,cmd_emb_55,cmd_emb_56,cmd_emb_57,cmd_emb_58,cmd_emb_59,cmd_emb_60,cmd_emb_61,cmd_emb_62,cmd_emb_63
-0.08980189,0.009188745,-0.086727135,0.084864005,0.071625255,-0.017012434,0.050221793,-0.022817506,-0.037290756,-0.08245051,-0.038245376,0.03809922,-0.007491669,0.06580484,-0.006378243,-0.03455667,-0.007359656,0.07339373,0.045988902,0.05974381,0.02327914,0.007134602,-0.08980474,-0.015033297,0.0068064104,-0.059437133,0.00050920784,-0.02326941,0.08613824,-0.050197016,-0.020531643,0.033319056,-0.0518515,0.044779476,-0.004023704,-0.07419034,0.06230082,0.049067765,-0.07155052,-0.018106667,0.056764644,-0.057871398,-0.003502503,0.00041201315,-0.07146157,0.09456327,-0.047754284,-0.09000026,0.06348163,0.054987054,-0.08229077,0.04680798,0.04933959,0.00089981075,0.056663305,-0.084311225,0.0028325722,0.01826682,-0.08917459,-0.041582603,0.07849156,-0.06720517,-0.06093703,0.052535765
-0.049474012,0.07771807,0.015839089,0.015264971,0.016292764,-0.01346387,0.01227157,-0.07932438,-0.042533044,0.0143256495,-0.041739307,-0.0602048,0.01410126,-0.008633358,0.050010934,-0.010500168,0.07246963,0.0057048225,-0.071723826,0.010585498,-0.07360582,-0.027731376,-0.07490608,0.0020749103,-0.06013354,-0.03337952,-0.041205693,-0.0104463715,-0.08485541,-0.083033495,-0.006278621,-0.02428818,-0.0843439,0.06860634,-0.013611515,0.041991305,0.059525043,-0.002246806,-0.030007796,0.021277191,0.05601457,0.048997335,-0.07464663,-0.07604348,0.08454952,0.014366192,0.012802638,0.08227167,-0.057457924,-0.05548099,-0.049790174,0.06318707,-0.059749,-0.07141992,0.017777074,0.0071198135,-0.064963646,-0.021134606,-0.042970717,-0.012148323,0.019059902,-0.011064942,-0.069797486,0.073301874
-0.007234348,-0.019358547,-0.059811004,0.0005655833,0.07226553,-0.020937907,0.005880258,-0.012631115,-0.012192055,0.06037965,0.08222135,-0.05625787,0.02610826,-0.059105672,-0.08564245,0.06535419,-0.04900801,0.07486532,-0.002605529,-0.006197761,0.010550892,0.013925536,-0.0045796055,0.0038616622,-0.08645025,0.018432006,-0.08405788,-0.04861197,-0.02049954,0.07245493,-0.023789627,0.049110364,-0.042275805,-0.033144288,0.027249264,0.016590122,-0.078875795,-0.022834022,-0.068890125,0.09084248,-0.019303873,0.05682895,0.06261345,-0.014740552,0.04111601,0.046348076,-0.08499526,-0.001069296,0.014345421,-0.022971166,0.07178788,0.080128826,-0.06598823,-0.080648765,0.068473764,0.039755773,-0.05952848,-0.004982656,0.07805847,0.006420549,0.07580527,0.051346596,0.075000815,-0.0540908
0.016164374,-0.04030736,0.016032739,-0.080375105,0.010322988,0.08395656,0.06586597,0.040037885,-0.081021905,-0.0171889,0.04797466,-0.08498684,0.05214065,0.056475297,-0.076604225,0.0078029977,-0.06338628,0.070877135,0.028113209,-0.065657124,0.04744639,-0.088224694,-0.027162923,0.045037847,-0.03492254,0.044288527,0.046497405,0.021454338,0.0015250077,0.013982014,-0.0021896206,0.050246187,0.083328605,0.04689366,0.012638611,-0.060140435,0.04915653,0.008506615,-0.04434915,0.07535792,0.017496364,0.082597114,-0.006062173,-0.058947213,0.07244555,-0.029968541,-0.05845132,-0.061416354,-0.0815569,-0.07736264,0.075587034,-0.060210142,-0.041534357,0.052176546,0.04552818,0.08219707,0.006733804,0.024483554,0.059646145,0.082942694,0.01955562,-0.012180423,0.0012575287,-0.021055963
-0.006928496,0.06702277,0.08231101,-0.084872045,0.02701297,0.013265004,-0.014205611,-0.0023852359,0.012627999,-0.059932895,-0.0069244825,-0.06813371,-0.056360353,0.0013425819,0.090774424,0.007347165,-0.0651063,-0.05245214,0.03240765,-0.08734017,0.04322673,0.036671326,0.022347577,-0.08530086,-0.0024896862,-0.008332149,0.069229975,0.03962925,-0.07046416,-0.06813912,-0.075062,-0.045472383,-0.004567877,-0.0382411,0.033172444,-0.039414663,0.056386,-0.013068225,-0.08711826,0.060117394,-0.009435954,0.049335234,-0.03968279,0.019206708,0.05181041,0.04497941,0.08432705,0.0013210956,0.05120402,0.088184245,0.08063885,0.09072298,-0.058705118,-0.011490871,-0.050363116,-0.060570005,0.006325569,0.04878364,0.06820533,0.0037160434,0.07077776,0.0414727,0.036398932,0.07684046
-0.031124726,-0.021627195,-0.0047012405,0.050251964,0.06027575,0.041355766,0.06681798,0.06617479,-0.05938375,-0.02099842,-0.052966323,-0.0053580333,-0.08529392,0.092367314,-0.015712932,-0.02755051,0.06833527,-0.072576575,-0.09217788,0.06612104,-0.00971854,0.031149419,-0.072610356,-0.0024454882,0.08629301,-0.07187913,0.0038749285,-0.08283266,-0.09185238,-0.009701633,-0.07153069,-0.0061447034,-0.019716727,-0.07033779,0.05285725,0.07886692,0.06351967,0.063447595,-0.049344253,0.05917056,-0.016848292,-0.051623803,0.08875943,0.043639015,-0.06584785,-0.05931394,-0.0018857348,-0.081689686,-0.03675655,-0.049505148,-0.06326196,-0.059950024,-0.045025308,-0.076800354,-0.013728685,0.040461287,-0.05012771,-0.09238551,0.054258645,0.07772479,0.0037741761,0.06092169,0.045319453,0.06039352
-0.012590684,0.05813113,-0.04723601,0.0010104654,0.055176076,-0.019615052,0.021028819,0.019397434,0.029479304,-0.07522627,-0.08083605,-0.052215993,0.071034506,0.05775061,0.003932681,-0.0718709,0.093879834,-0.07062238,0.029992782,-0.06454232,0.0072769932,-0.0075017954,0.028381042,0.001800478,0.06368572,-0.0033382599,0.0788566,-0.07499109,-0.06909861,0.011721891,0.082577854,0.08645034,-0.04275301,0.04607559,-0.069127925,0.034453478,-0.07087702,-0.056650557,-0.03843004,0.08304379,0.012757548,-0.055908706,-0.016406663,-0.036889553,-0.057449583,0.07840567,-0.028698584,0.06877318,0.033257157,-0.0061567263,-0.037013654,-0.05732919,0.07032402,0.06224041,-0.0068074376,-0.0059073395,-0.0008483265,0.0014203117,0.055762492,0.010891247,0.07954696,-0.07686372,-0.064449176,-0.00156573
0.037846725,-0.0949,0.081063576,-0.043602474,-0.05093015,0.046001468,0.011295513,0.030303152,-0.005003475,0.010339054,0.03999762,0.0030314368,0.03291327,-0.07817449,0.0077079865,0.06614327,-0.061368793,-0.07950499,0.04273168,-0.012388914,0.05713303,-0.002055167,0.067922495,0.06762044,-0.06767543,-0.07150186,0.015446521,-0.064851716,0.038062315,0.06281968,0.009097683,-0.05506748,0.04304465,-0.06764105,-0.01773017,0.036958523,-0.056277335,0.0050786654,0.005846619,-0.048495084,-0.031527728,-0.04217163,-0.008809029,0.0012814695,0.08012492,0.06951267,-0.04934692,-0.08062332,0.085393615,0.0043233368,-0.041032262,0.017313404,0.00689134,0.02165208,-0.04660829,0.088335,0.0042961827,-0.05005039,-0.04037487,0.07150835,0.02220481,0.04789068,-0.011265713,0.04762675
0.086344734,-0.04693563,-0.037471846,-0.08416621,0.04749731,-0.05304776,0.05816809,0.028802568,-0.053610817,-0.066136405,-0.08564084,0.060157366,-0.0856389,-0.07189188,-0.0840674,-0.04857533,-0.02882461,0.05971045,-0.06501709,0.050756074,-0.081052266,-0.070115864,0.057711016,0.07287159,0.05773069,-0.062514514,0.063980356,-0.053488042,0.01757819,-0.032405145,-0.05110397,0.0037126853,0.06316385,-0.004907788,0.08634442,0.04453479,0.06258972,-0.07997824,0.030621309,0.085615724,-0.0072116475,-0.084682934,0.08430776,0.04382117,-0.0018744787,0.006491757,-0.046148837,-0.008572817,-0.06398131,-0.07895356,-0.08280439,0.04491868,0.0028831582,0.034174792,-0.0093531115,-0.002100768,0.082842655,-0.022794109,-0.06094601,-0.054686263,-0.033440392,-0.026686043,-0.01141528,-0.08322008
-0.06982862,-0.058634423,0.008342492,-0.025967391,0.043159157,-0.00021872525,0.010239459,-0.0034766071,0.003492676,-0.006846141,-0.006261658,0.014315328,0.0020347391,-0.040033266,0.03998644,0.02009472,-0.06846041,0.0038013847,-0.048992667,-0.0747957,0.0049737426,0.07921719,-0.054565698,-0.06687898,-0.002604708,-0.055901434,0.07707461,0.083455585,-0.065401204,-0.08099156,0.018612187,-0.08812948,0.056388903,-0.017469846,-0.015552859,0.015520338,0.015358692,-0.08050281,-0.01320385,-0.052639,-0.0006276422,0.008291805,0.07811936,0.06938571,-0.07496559,-0.004041531,-0.08918957,-0.046458326,0.0927668,0.0020082658,0.03535117,0.07734976,-0.01486399,-0.088892244,0.040120527,0.030631347,0.0063080667,0.08358029,0.04581499,-0.080140226,0.0046711825,0.057899524,0.022550525,0.07716549
0.006565938,-0.051792163,-0.054025568,0.077105634,0.0056712423,0.0840228,-0.06200679,-0.058900844,-0.028293775,-0.046950206,-0.050714243,-0.047751978,0.061166834,-0.09032066,0.07052861,0.010422531,0.012635983,-0.05188088,0.07599581,0.011025314,-0.021618783,0.03936168,-0.07024888,0.06816767,0.0026528265,-0.07321439,-0.0047613196,-0.02591041,0.08808805,0.092407145,0.0582876,0.051681466,-0.06612629,-0.0186969,0.09337528,0.09237953,0.08714819,-0.08427691,-0.062118936,-0.008690639,-0.00858789,-0.0015608184,0.06438109,-0.06377252,0.009167208,-0.01792251,-0.053885654,-0.052127004,0.044278048,0.07088951,-0.011950894,0.020599192,-0.021463381,-0.07253718,0.034842834,-0.038768414,0.08686803,0.020370675,-0.08859358,-0.08013127,-0.024660032,0.059124548,0.076556906,0.04080512
-0.07802957,0.090895124,-0.0015715573,-0.051926512,-0.052083623,0.06412522,0.054044697,0.07429532,-0.0651195,0.08156346,-0.0819666,0.050330065,-0.06217743,0.07804018,-0.09079235,-0.054914884,-0.013616952,-0.04479861,-0.026625143,0.06512083,-0.059647974,-0.001276455,0.03394654,-0.023978299,-0.005765141,-0.0768052,-0.072893135,0.06510075,0.035418507,0.07038684,-0.0544727,-0.002164252,0.08763875,-0.009111294,-0.08294449,0.028785184,-0.05418518,-0.056378208,0.055297397,0.016808057,-0.076989986,0.016186917,-0.06959161,-0.045027576,0.026241872,0.059281737,0.06082996,0.06982838,-0.032677755,0.036486242,-0.051593658,-0.049516633,0.08275199,-0.00024071963,-0.077338055,-0.022736717,0.08379857,-0.06462993,0.029222466,0.052355487,0.00020215106,0.039807886,-0.07565593,-0.09988536
-0.075502224,0.06219087,-0.050881784,0.08536447,0.0148311015,-0.06526032,-0.047995318,-0.008685285,0.044500653,0.09065103,-0.0851487,-0.030559339,-0.0027649677,0.03828432,-0.028169358,-0.044095654,-0.089682974,0.0659831,0.024221664,0.05347527,0.018960582,0.012912381,0.052381508,0.019490676,0.012335315,-0.004369591,-0.08263021,0.071898885,0.07880278,0.051979497,0.02515977,0.05402533,-0.02769643,0.09121993,0.009590605,-0.026913974,0.01477245,0.03432143,-0.09419441,-0.07829856,-0.058571078,-0.0005709942,0.017503917,-0.013196161,-0.0722385,-0.046977073,0.07046763,0.051716276,-0.053082928,-0.07499763,0.0130498875,-0.0733223,-0.0892965,-0.086220846,0.0086391885,0.079278596,0.024231607,0.07477634,-0.09703283,-0.051649533,-0.02042044,0.0304336,-0.05820944,0.06712395
-0.037408344,-0.02009612,-0.007202449,0.023273133,0.07270519,-0.02823386,0.04979869,-0.018731449,-0.028406473,0.07652197,0.06091066,-0.04803822,0.063080065,0.05500339,-0.008447171,0.022757152,0.06948881,0.06522689,0.0756588,0.07905308,-0.067704685,-0.08178571,0.0703958,0.09503961,-0.035191357,-0.07710795,0.065025635,0.06852994,0.086386316,-0.03863895,-0.042874783,-0.057769697,0.0136146275,0.00025378016,0.07779017,0.057490736,-0.07823618,-0.006711293,0.016946519,0.084479965,-0.080116846,0.0495949,-0.061063033,-0.020493101,0.08038601,0.05182807,0.08674082,-0.0898599,0.028716423,0.01152116,-0.08137422,0.04670057,0.033173934,-0.052391894,0.09009018,-0.0023781166,-0.013940264,-0.07282538,-0.05150658,0.09703936,0.030626805,0.08940103,-0.0489027,-0.08956543
0.061551746,-0.06686392,0.09954269,-0.08159703,0.019867277,-0.058212,0.005595892,0.08658409,-0.030938063,-0.014345542,0.044710577,-0.02674842,0.08439957,-0.003618238,-0.05880023,0.012651085,0.05200421,-0.013495323,-0.060564633,0.080065936,-0.0284327,-0.04676967,0.0617996,-0.049874704,0.029518817,0.048973087,0.053877946,0.057981193,-0.017244993,-0.09482415,-0.061912373,0.016309772,0.007172749,-0.07845588,0.0023898731,0.055537604,-0.08114689,0.0333829,0.07372765,0.044174578,-0.006077782,0.030537609,0.025024299,-0.081414,-0.02407987,-0.04045902,-0.060078233,0.038765814,0.017969025,0.08705159,-0.0051011345,-0.006298091,-0.043322604,0.003962403,-0.052596692,-0.0058161323,-0.070738964,-0.059451833,-0.015374147,0.06408492,0.016130753,0.06056067,-0.08814997,-0.076418325
0.05754936,-0.086187236,-0.06474058,-0.063437894,0.0053299763,-0.058260337,-0.08200956,-0.0035523325,-0.017565597,-0.012211574,-0.0013030149,0.0839101,-0.003956246,-0.07905735,0.0040015,0.010264856,0.04405915,0.035316747,-0.061304383,0.01733573,-0.015525303,0.016614305,-0.05784446,0.004376789,-0.0863344,0.08073722,0.066127054,0.069111995,-0.06457049,-0.04675714,0.0067464276,0.05295429,-0.064996265,-0.059113003,-0.01942056,0.075931005,0.0381007,-0.003842644,-0.014676717,-0.019552624,0.03289145,-0.026659995,-0.07433686,-0.0064836424,0.060459115,-0.0563545,-0.060055204,0.051095378,0.08855715,-0.0077716275,-0.0021877321,-0.05298402,0.004508448,0.04320568,0.05886728,0.048047107,0.049950026,-0.06470317,-0.036998495,0.018639302,0.07072022,-0.04378036,0.03114213,0.041398093
-0.00044023863,-0.0012645492,0.069659434,0.025959058,0.030419221,0.08426849,-0.050886724,0.06649937,-0.07024547,0.04334596,0.015738307,-0.03731581,0.011261758,0.017807862,0.089969635,0.028715007,-0.018929204,0.072878934,0.050543297,-0.07624538,-0.012153151,0.03518377,0.0331351,-0.09066718,0.08587015,-0.057339914,0.044265673,0.048963413,0.025642289,-0.05159917,-0.052578054,0.012270371,-0.04667438,0.00067743275,-0.06250799,-0.062904075,0.057550553,0.030350063,-0.024602128,-0.04416734,-0.0013793461,-0.06561557,0.024267282,0.029403089,-0.03289813,0.080593824,0.08569872,0.08644054,-0.0838717,0.08163602,-0.020297842,-0.07512193,-0.084302165,0.0032960714,-0.07637022,-0.07532386,-0.03982343,0.027857408,0.027450977,0.048498552,-0.057255734,-0.03308625,-0.018761922,0.07232827
-0.052326478,0.07526725,0.08171071,-0.045047052,-0.06533823,0.0838339,0.07505469,0.064009674,0.06229582,0.020510323,-0.0907703,0.029845571,0.0058759283,-0.08135314,0.0717548,0.014379674,-0.038923427,0.0026049998,-0.011635689,-0.0056214184,-0.06317381,0.083013676,-0.07595778,0.021028517,-0.08968162,-0.06332674,0.03363601,-0.01142217,-0.083185695,0.07781845,0.06722587,0.06311079,-0.08688344,-0.009198781,0.066547826,-0.07337631,0.0016718162,0.07453225,-0.091334894,0.005332946,-0.043699436,-0.01468815,0.08020617,0.004906786,-0.0005509069,0.06701387,-0.06886486,0.03763028,0.0831435,-0.04201303,-0.051329333,-0.0024496156,0.03858299,-0.010535581,0.0030150244,-0.048968326,0.03863364,0.011259793,0.08111304,0.041851487,0.08868441,-0.047778837,-0.0035213232,-0.03972787
0.03454815,-0.08353212,-0.07661611,0.038396873,-0.007239925,-0.08367571,-0.007827442,-0.050585758,-0.0025497507,0.056843527,0.024152478,-0.016040917,0.04949057,-0.015879888,-0.045957744,0.06338879,0.030450726,0.08814449,0.013946011,-0.037208214,0.011269371,0.059644636,-0.086384565,0.070587516,-0.05723067,0.00019466892,-0.05199015,-0.036513723,0.064797804,-0.04185487,0.07521966,0.082142144,-0.08913276,-0.00081254623,0.03480341,-0.04828808,-0.04910546,-0.015152114,-0.01764881,0.04878717,0.06836911,0.010284002,0.07843531,-0.08042924,0.06603576,0.04672758,0.033496138,-0.07076956,-0.013324344,-0.05175991,-0.01384572,-0.015959192,-0.082928345,-0.06616461,0.042694863,0.039490473,0.030044336,-0.08404911,-0.021275118,-0.016300185,-0.045907307,-0.019822137,0.05291536,-0.065677196
0.048598267,0.08150556,-0.06448689,0.02024897,-0.02368258,-0.07915039,-0.04313636,0.07306254,-0.051461603,0.060388252,-0.019146472,-0.012646625,-0.06298342,-0.08513276,0.08928545,0.047765642,-0.04773257,-0.026034754,0.08815275,0.04116507,-0.025568767,0.03821023,-0.08786505,0.020767612,-0.05708357,0.04043047,0.0681224,0.026145138,0.027294146,0.047370397,-0.038784176,-0.0524287,0.05839236,-0.05279344,-0.07996442,-0.09048209,0.01845941,0.089360915,0.052222256,-0.020877905,-0.07805099,-0.06151027,-0.0299807,-0.06068606,0.0813449,0.07564036,0.010579734,0.055401973,-0.017223032,0.049640957,0.08357002,-0.0076870006,0.00633621,0.04474213,-0.019379884,0.04328738,0.03470946,-0.08729442,0.09152993,-0.08163322,-0.06573148,0.08244349,0.05007668,0.0591618
0.0813106,-0.056196477,0.037253384,-0.039651643,-0.008150648,0.044095617,0.02843564,-0.086883955,0.055325132,0.07212694,0.02195376,0.010292397,-0.008657366,-0.034086503,-0.06479843,-0.04051207,-0.008070702,0.03146488,0.046421304,-0.07592469,-0.039514516,0.077818565,-0.049131032,0.07214122,-0.00034107352,-0.017458627,0.016548844,0.048287533,-0.006606165,-0.07391076,0.054885797,-0.08912614,0.08006588,-0.059094228,-0.009041098,0.08791411,-0.07020662,-0.04801586,-0.0025301508,0.033730317,0.009263873,-0.095557705,-0.07797783,-0.080222055,0.023152243,-0.013094888,-0.028279724,-0.00043361314,0.019300973,-0.039419435,-0.057971254,0.0841691,0.07725552,0.066436,0.02703566,0.07426531,0.012435762,-0.091482595,-0.009338131,-0.046921045,0.073782675,-0.057115164,-0.016027847,0.08163694
-0.07154976,0.00012987564,0.04912147,0.043853447,-0.00075054634,-0.05588978,0.01194318,0.013535312,0.006239969,-0.03127766,-0.0492623,-0.066934384,0.062419586,0.059161067,-0.069047526,0.03019637,-0.008338286,0.014298639,0.055137143,0.065443255,0.019315818,0.06611471,0.03092749,0.051427796,0.011099055,0.07415344,0.015882755,0.05009472,0.085238196,0.07581097,0.007241399,0.019337852,-0.015726356,-0.0737637,-0.08329244,-0.027426543,-0.061836768,-0.094585404,-0.041843686,-0.020537889,0.0375978,0.06632913,0.071729794,0.0661702,-0.019403182,0.08083592,-0.07827918,0.05476996,-0.0805631,-0.07094125,-0.05576614,-0.052282903,0.04377951,0.014464633,0.0075668246,-0.034505103,-0.00021112428,-0.062102586,0.070337854,-0.008660345,0.021943038,-0.03439242,0.004127863,0.07867603
-0.03967475,-0.0903525,-0.04170445,0.03954294,-0.058139212,0.08356574,-0.056515895,-0.011179131,0.011475261,-0.0310832,-0.049485583,-0.05869963,0.07011422,0.07854086,0.07182245,-0.052450925,0.08431292,-0.019455858,0.07303093,0.060843788,-0.002105137,0.012204089,0.06581479,0.03243095,-0.008284129,0.0848844,0.017099429,0.04561241,0.04554011,0.059189588,0.06191718,0.070319846,0.073913306,0.040110182,-0.06408032,-0.010691341,-0.035369888,0.028897306,0.042885803,-0.0784175,0.0035898811,0.07773439,0.009238043,0.08429815,-0.08846518,0.05913196,0.063816495,-0.010836303,0.04460686,-0.06857549,-0.015975302,0.031099373,0.07695702,0.06533791,-0.00018425162,0.0078061046,-0.06793752,-0.07926013,0.032354966,0.08615548,-0.018309552,-0.09399111,0.0067912177,-0.01365668
0.058104273,0.066790685,-0.07827548,-0.016162474,0.007035658,0.016771851,0.08508528,-0.07387673,0.038420882,-0.07298155,-0.026786214,-0.025548095,0.007274903,0.014160966,-0.08737202,0.07135348,-0.026357273,0.00082060014,0.038288288,-0.06400351,-0.023440639,-0.07787919,-0.051943198,0.052744105,-0.04352509,-0.040234372,-0.034021027,-0.006858086,0.006458621,0.037948467,-0.042951316,-0.04809547,0.06361872,0.087391,-0.07931352,0.080312334,-0.07492604,0.0705655,0.07350441,-0.06428195,-0.05217438,-0.026730997,0.0073077683,0.013608872,-0.08264421,0.044542797,0.03920138,-0.08648067,0.07340412,0.01791218,0.0015760347,-0.020089943,0.07436295,0.013833896,0.033135034,-0.032365635,-0.013727091,-0.07314107,-0.05286848,0.059500147,-0.019030893,-0.017347278,-0.068312086,-0.041777592
0.010900701,0.047204763,-0.021285616,-0.009411092,-0.0718123,-0.03874028,-0.079717465,0.07789511,0.07860898,-0.05927461,0.07340125,-0.067946635,-0.0695047,0.03332207,0.028857473,-0.053411026,-0.011036608,0.06579018,0.023491269,0.0037503114,0.08462595,-0.06647288,0.06976956,0.037870172,-0.045455135,0.06602114,0.08624209,0.035039883,0.045830265,-0.025553705,0.077361986,0.08819108,0.0045767045,-0.052255087,0.08316394,0.019201506,0.03996162,0.08972158,0.0675122,0.07209045,0.016860534,-0.005629536,0.07102796,0.062428575,0.07612246,0.06975009,0.073472455,0.04632187,-0.065056294,0.035917472,-0.00042641239,0.053712208,-0.062214814,-0.04268417,0.03968971,-0.08398778,0.04906321,-0.07483118,0.04448226,0.041593518,-0.028314319,0.089702226,0.00066212093,-0.0021594968
-0.07318135,0.032255366,-0.0027251956,-0.046790395,-0.061096545,0.04133665,-0.014265696,-0.075442374,0.051976077,0.003499677,0.013047036,0.06728638,-0.014831609,-0.0009570798,-0.015141356,0.083753504,-0.081988305,0.038401023,0.06358076,-0.012950409,-0.0016537788,0.07235827,-0.028868143,0.048214037,-0.08173576,-0.04945243,0.01216118,0.042914055,-0.06682591,0.0560558,-0.0049447734,0.045462564,-0.0031785464,-0.06420755,-0.073659845,-0.083730064,0.08989597,0.043171793,0.019778209,0.071355216,0.016940694,-0.028796256,-0.071200326,-0.08482573,0.047816765,-0.019884434,-0.050557047,-0.0910107,-0.0125195505,0.018281441,0.05009743,0.0015165348,0.05182274,-0.05798735,0.0054726563,-0.07074086,0.017695313,0.08798818,0.040736005,-0.08373662,-0.07585326,0.012392237,-0.06724406,-0.005470491
0.012937513,-0.008446767,0.060653355,-0.09408974,-0.08899791,0.090199776,0.08611249,0.07958097,0.015420322,-0.05136579,-0.022030722,-0.05523358,-0.07270094,-0.0068797087,-0.0517927,-0.060199507,0.034629613,-0.07565503,-0.07592333,-0.07761843,0.035902113,-0.05000864,-0.047076732,-0.012727386,0.010167385,0.0050261924,-0.07600991,-0.063112885,0.0015606357,-0.04381078,0.051569093,0.0016782547,-0.042961445,0.015164108,-0.007584273,-0.03394188,0.005075675,0.031004611,-0.0020089212,-0.06567944,-0.07051399,0.019292561,-0.088446334,-0.07510651,-0.033459723,0.056570213,0.023406658,-0.0032163057,0.063293636,0.048777837,0.07683726,0.07286292,-0.069564246,-0.085805915,0.028639918,-0.084250115,0.03457749,0.0017035042,0.027168343,-0.045733202,0.023825467,0.0022581227,0.03328125,-0.060604624
-0.007780618,-0.07120812,-0.020827262,0.06203767,0.0727174,0.011785128,0.06596524,0.08731676,0.06923052,0.05168371,0.0043925624,-0.060629867,0.0057213116,0.011179602,-0.04143556,0.0838834,0.056195404,0.04710662,-0.080997184,-0.06531544,-0.05416778,-0.007109938,-0.003226497,0.023094194,-0.041923534,0.048325654,0.08414251,-0.016824752,0.04732198,0.039253645,0.06682055,0.016526729,0.05905403,-0.058625005,0.077108495,0.013962675,-0.085166626,0.0121106,0.085213915,-0.0033207096,0.07305438,0.07530406,0.012631298,0.014344764,-0.0009399307,-0.011610041,-0.062081624,-0.0020032555,0.07980233,0.061343126,0.00073217443,-0.005148058,0.040987033,0.07409477,0.022673145,0.037337936,0.0030435424,-0.014640991,-0.04858601,0.066316225,0.022996465,0.075344525,0.02469706,0.048634306
0.009583294,-0.092038155,0.06548796,0.023158783,-0.05666737,-0.064910874,0.014077135,-0.07938037,-0.044972554,-0.068251275,0.061047398,0.055150565,-0.06854204,0.057962537,-0.09162095,0.053719196,0.043254685,-0.08143856,-0.05473705,0.010404937,-0.045692053,-0.03034198,0.067696966,-0.019136112,0.026165254,-0.015905177,-0.07382155,-0.03264261,-0.059191633,0.08494231,0.087624304,-0.03983787,0.01695717,-0.0598841,-0.006159253,-0.08781693,0.018519681,0.068473704,0.036927212,0.05301909,-0.08613706,0.0122736525,-0.053280313,0.055737738,-0.07233507,0.0493643,0.04153276,-0.00420785,-0.030114118,0.063769214,0.007932627,0.0056444104,-0.05778516,-0.07194917,0.07073392,0.081821315,-0.04399551,-0.03807258,-0.039952464,-0.066688344,-0.053817842,-0.048392493,0.0830996,-0.07053689
-0.0027596473,-0.024313197,-0.08324745,0.0436167,0.027985906,-0.0077981437,0.047095083,0.022055894,-0.066560745,0.01601751,-0.03566318,-0.007784191,0.031589385,-0.08054217,-0.00834181,0.051963147,0.057256516,0.050220337,0.072595,-0.06765165,0.0907162,-0.04483211,0.03366887,-0.05467865,0.009767731,0.083202906,-0.0076844073,0.01449293,0.033776876,0.004315711,0.055925593,-0.04082975,-0.07090771,-0.0031761634,-0.039133176,-0.03522281,0.013045494,-0.010275534,0.032528486,0.05434799,-0.04693962,0.006792403,0.02561119,-0.062353473,-0.089581065,0.058634173,0.01969368,0.05637089,-0.008560125,-0.0786186,-0.07958141,-0.059909962,0.009404038,-0.04394773,0.09096212,-0.0075307754,-0.05746988,0.012921426,0.06486514,-0.06169349,-0.08239211,-0.06572088,-0.019300107,-0.011889615
-0.06559478,-0.08787926,0.085581645,-0.009275438,-0.058965314,-0.061846938,-0.01091779,-0.0011398615,-0.002510189,0.07170382,-0.07552619,0.060859907,-0.040641405,-0.0150849605,-0.06392385,0.057617746,0.05845009,0.027292231,0.088383734,-0.06867594,0.0118026445,0.01551463,0.072857656,-0.054841682,-0.08751969,0.05780471,0.008397819,-0.0040248106,0.06368019,0.059316337,0.08987093,0.06952522,0.059311137,0.0354047,0.067040734,-0.07844492,0.05224654,0.025501523,0.013232982,0.0027161515,-0.06273813,0.0657475,-0.08966944,0.018346155,0.0844745,0.086364076,-0.059933864,0.038522355,-0.05231314,-0.016575156,0.01711447,-0.086347036,0.035557557,-0.0045903963,-0.03096977,-0.017932486,0.07905562,0.069330394,-0.03364763,-0.03306428,-0.066928804,0.009928561,-0.07607492,-0.009023174
