fridge.datetime,fridge.fridge_temperature,fridge.temp_condition,garage_door.datetime,garage_door.door_state,garage_door.sphone_signal,gps_tracker.datetime,gps_tracker.latitude,gps_tracker.longitude,modbus.datetime,modbus.FC1_Read_Input_Register,modbus.FC2_Read_Discrete_Value,modbus.FC3_Read_Holding_Register,modbus.FC4_Read_Coil,motion_light.datetime,motion_light.motion_status,motion_light.light_status,thermostat.datetime,thermostat.current_temperature,thermostat.thermostat_status,weather.datetime,weather.temperature,weather.pressure,weather.humidity,disk.RDDSK,disk.WRDSK,disk.WCANCL,disk.DSK,memory.MINFLT,memory.MAJFLT,memory.VSTEXT,memory.VSIZE,memory.RSIZE,memory.VGROW,memory.RGROW,memory.MEM,process.TRUN,process.TSLPI,process.TSLPU,process.POLI,process.NICE,process.PRI,process.RTPR,process.CPUNR,process.Status,process.EXC,process.State,process.CPU,PID,CMD,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,type
,,,,,,4/28/2019 4:41,4.159573254,13.96925024,,,,,,,,,,,,4/28/2019 4:41,37.70236037,3.188831686,5.845028977,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3961.0,<bash>,192.168.1.33,44137,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware
,,,,,,4/28/2019 4:41,9.269066499,18.44632593,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3966.0,<bash>,192.168.1.33,44429,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware
4/28/2019 4:41,5.65,low,4/28/2019 4:41,closed,0,4/28/2019 4:41,25.50382036,36.57221893,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3968.0,<bash>,192.168.1.33,44429,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware
4/28/2019 4:41,2.35,low,4/28/2019 4:41,closed,0,,,,,,,,,,,,,,,4/28/2019 4:41,29.22201018,1.740399303,45.53250763,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3970.0,<bash>,192.168.1.33,44429,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware
4/28/2019 4:41,11.8,high,4/28/2019 4:41,closed,0,4/28/2019 4:41,17.91606061,30.21911156,,,,,,4/28/2019 4:41,1.0, on,4/28/2019 4:41,27.3437535,1.0,4/28/2019 4:41,36.53879898,1.545696249,9.060881752,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,3975.0,<bash>,192.168.1.33,44429,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ransomware
4/25/2019 8:23,12.7,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.03,6943.0,apache2,192.168.1.30,35147,192.168.1.1,53,udp,dns,0.005214,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,12.95,high,,,,,,,4/25/2019 8:23,42271.0,9704.0,59631.0,58493.0,,,,,,,,,,,,,,,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6944.0,apache2,192.168.1.30,35166,192.168.1.195,80,tcp,http,0.044266,210,524,SF,0,5,430,4,696,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,4/25/2019 8:23,42271.0,9704.0,59631.0,58493.0,4/25/2019 8:23,0.0, off,,,,,,,,,,,,0.0,0.0,596.0,191.6,8452.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,R,0.02,6945.0,apache2,192.168.1.30,35583,192.168.1.1,53,udp,dns,0.129537,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,,,,,,4/25/2019 8:23,0.0, off,4/25/2019 8:23,27.37654777,1.0,,,,,,,,,2.0,0.0,596.0,191.6,8452.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,R,0.02,6945.0,apache2,192.168.1.30,36693,192.168.1.1,53,udp,dns,0.00399,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,,,,4/25/2019 8:23,42271.0,9704.0,59631.0,58493.0,4/25/2019 8:23,0.0, off,,,,4/25/2019 8:23,38.22982538,-5.33936719,19.81046339,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.03,6945.0,apache2,192.168.1.30,37055,192.168.1.1,53,udp,dns,0.003161,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,7.7,high,,,,,,,4/25/2019 8:23,42271.0,9704.0,59631.0,58493.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.02,6945.0,apache2,192.168.1.30,37192,192.168.1.1,53,udp,dns,0.003376,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,4.0,low,4/25/2019 8:23,closed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.01,6945.0,apache2,192.168.1.30,37766,192.168.1.1,53,udp,dns,0.000397,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,,,,,,,,,4/25/2019 8:23,28.77768615,1.0,4/25/2019 8:23,31.61849177,6.310426715,33.87056585,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.0,6945.0,apache2,192.168.1.30,39081,192.168.1.1,53,udp,dns,0.005313,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,4/25/2019 8:23,65.15816587,76.91975053,,,,,,,,,4/25/2019 8:23,31.38480742,1.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,0,0.0,S,0.02,6945.0,apache2,192.168.1.30,39116,192.168.1.1,53,udp,dns,0.003083,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,13.1,high,4/25/2019 8:23,closed,0,4/25/2019 8:23,85.19498669,95.63559488,,,,,,,,,,,,4/25/2019 8:23,45.26866651,2.861114764,21.55344406,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.01,6945.0,apache2,192.168.1.30,40498,52.59.177.21,80,tcp,http,2.306164,376,11980,S1,1,3,539,4,1664,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,4/25/2019 8:23,51.46295106,59.19738747,4/25/2019 8:23,278.0,21462.0,19620.0,36354.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.02,6945.0,apache2,192.168.1.30,40520,52.59.177.21,80,tcp,http,0.662362,192,12183,SF,0,6,512,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,12.5,high,,,,4/25/2019 8:23,30.10884231,41.09480235,,,,,,4/25/2019 8:23,0.0, off,4/25/2019 8:23,25.7277335,1.0,4/25/2019 8:23,37.74196598,-4.136193254,57.55901684,,,,,1073.0,0.0,596.0,191.6,8448.0,191.6,8448.0,0.0,1.0,0.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,R,0.01,7257.0,apache2,192.168.1.30,40522,52.59.177.21,80,tcp,http,1.38787,347,11979,SF,0,6,667,12,12611,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,,,,4/25/2019 8:23,278.0,21462.0,19620.0,36354.0,4/25/2019 8:23,1.0, on,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,R,0.01,7257.0,apache2,192.168.1.30,40556,52.59.177.21,80,tcp,http,1.592621,350,11979,SF,0,5,618,13,12663,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,5.45,low,4/25/2019 8:23,closed,0,,,,4/25/2019 8:23,278.0,21462.0,19620.0,36354.0,4/25/2019 8:23,1.0, on,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.01,7257.0,apache2,192.168.1.30,40604,52.59.177.21,80,tcp,http,1.640957,374,11979,SF,0,5,642,12,12611,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,4/25/2019 8:23,278.0,21462.0,19620.0,36354.0,4/25/2019 8:23,1.0, on,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10000.0,apache2,192.168.1.30,41464,192.168.1.1,53,udp,dns,1.6e-05,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,4/25/2019 8:23,51016.0,40618.0,60419.0,45806.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10003.0,apache2,192.168.1.30,41464,192.168.1.1,53,udp,dns,1.6e-05,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,28,0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,4/25/2019 8:23,closed,0,,,,,,,,,,,,,,,4/25/2019 8:23,38.54553952,-5.33936719,19.81046339,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10004.0,apache2,192.168.1.30,41687,192.168.1.1,53,udp,dns,0.003986,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,5.55,low,,,,,,,,,,,,,,,,,,4/25/2019 8:23,31.13463846,6.310426715,33.87056585,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10265.0,apache2,192.168.1.30,42054,192.168.1.1,53,udp,dns,3.4e-05,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
4/25/2019 8:23,9.85,high,,,,,,,,,,,,,,,4/25/2019 8:23,27.13323396,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10267.0,apache2,192.168.1.30,43232,192.168.1.1,53,udp,dns,0.002765,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:23,28.47249993,1.0,4/25/2019 8:23,33.92944555,0.55551924,91.34014214,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10269.0,apache2,192.168.1.30,47740,192.168.1.1,53,udp,dns,1.9e-05,74,90,SF,0,2,130,2,146,testphp.vulnweb.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,injection
,,,,,,,,,4/26/2019 19:02,31173.0,28442.0,21825.0,36236.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4066.0,<systemd-udev>,192.168.1.30,51196,192.168.1.184,21,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,open,1,,,,4/26/2019 19:02,31173.0,28442.0,21825.0,36236.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4067.0,<systemd-udev>,192.168.1.30,51200,192.168.1.184,21,tcp,-,1.7e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,16331.0,52622.0,22585.0,10427.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4067.0,<systemd-udev>,192.168.1.31,47082,192.168.1.152,21,tcp,-,0.001395,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,39397.0,388.0,19861.0,32849.0,,,,,,,,,,,,,,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4068.0,<systemd-udev>,192.168.1.31,54122,192.168.1.190,21,tcp,ftp,9.369546,86,188,RSTR,0,17,978,16,1016,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4069.0,<systemd-udev>,192.168.1.31,58224,192.168.1.195,80,tcp,http,0.02835,161,2009,SF,0,5,381,5,2221,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,39397.0,388.0,19861.0,32849.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4071.0,<systemd-udev>,192.168.1.31,58226,192.168.1.195,80,tcp,http,0.020541,161,2009,SF,0,5,381,5,2221,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,-,0.0,E,0.0,4071.0,<systemd-udev>,192.168.1.30,35536,192.168.1.194,21,tcp,ftp,9.812541,83,188,RSTR,0,17,975,16,1016,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,,,,,,,,,,,,,,,,,,,,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4072.0,<systemd-udev>,192.168.1.30,39394,192.168.1.152,21,tcp,-,0.00072,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,42173.0,17556.0,60390.0,20767.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4074.0,<systemd-udev>,192.168.1.30,39396,192.168.1.152,21,tcp,-,0.00066,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,,,,,,,4/26/2019 19:02,39397.0,388.0,19861.0,32849.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4076.0,<systemd-udev>,192.168.1.30,53428,192.168.1.195,80,tcp,http,0.064312,161,2009,SF,0,5,381,5,2221,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,42173.0,17556.0,60390.0,20767.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4076.0,<systemd-udev>,192.168.1.30,53432,192.168.1.195,80,tcp,http,0.095281,161,2009,SF,0,5,381,6,2261,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,42173.0,17556.0,60390.0,20767.0,,,,,,,,,,,,,,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4077.0,<systemd-udev>,192.168.1.30,53452,176.28.50.165,21,tcp,ftp,3.50078,83,215,SF,0,18,1027,12,823,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4078.0,<systemd-udev>,192.168.1.31,45876,192.168.1.152,80,tcp,http,0.004198,147,3440,SF,0,5,415,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,33917.0,9772.0,49.0,53252.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4080.0,<systemd-udev>,192.168.1.31,45878,192.168.1.152,80,tcp,http,0.002632,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,open,1,,,,4/26/2019 19:02,33917.0,9772.0,49.0,53252.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4081.0,<systemd-udev>,192.168.1.31,59532,192.168.1.193,21,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,open,1,,,,4/26/2019 19:02,63490.0,59699.0,57401.0,38207.0,,,,,,,,,,,,,,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4084.0,<systemd-udev>,192.168.1.31,59536,192.168.1.193,21,tcp,-,0.002656,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,63490.0,59699.0,57401.0,38207.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4085.0,<systemd-udev>,192.168.1.31,60332,192.168.1.184,21,tcp,-,1.8e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,,,,,,,4/26/2019 19:02,24850.0,19869.0,36462.0,57259.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4086.0,<systemd-udev>,192.168.1.31,60336,192.168.1.184,21,tcp,-,0.000799,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,,,,,,,4/26/2019 19:02,63490.0,59699.0,57401.0,38207.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4087.0,<systemd-udev>,192.168.1.30,44916,192.168.1.152,80,tcp,http,0.009269,147,3440,SF,0,5,415,7,3812,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,4/26/2019 19:02,closed,0,,,,4/26/2019 19:02,24850.0,19869.0,36462.0,57259.0,,,,,,,,,,,,,,,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4089.0,<systemd-udev>,192.168.1.30,44918,192.168.1.152,80,tcp,http,0.004778,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,password
,,,,,,,,,,,,,,,,,,,,4/28/2019 12:34,30.41840278,1.02247849,40.88951368,,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2456.0,gsd-xsettings,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.000128,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,31299.0,57227.0,31954.0,48960.0,,,,,,,4/28/2019 12:34,30.60483874,-6.16391131,19.44854835,108.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2167.0,gvfs-afc-volum,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.000134,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,58898.0,55270.0,4156.0,9074.0,,,,,,,4/28/2019 12:34,34.46713487,6.612412886,87.55013826,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2314.0,gvfs-afc-volum,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.00026,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,58898.0,55270.0,4156.0,9074.0,,,,,,,4/28/2019 12:34,30.39345432,-6.16391131,19.44854835,,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,2423.0,gvfs-afc-volum,192.168.1.193,49836,192.168.1.37,8080,tcp,-,0.000136,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,58898.0,55270.0,4156.0,9074.0,,,,,,,4/28/2019 12:34,30.16163461,1.02247849,40.88951368,,,,,986.0,0.0,69.0,279.3,3396.0,279.3,3396.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2883.0,gvfs-afc-volum,192.168.1.193,49836,192.168.1.37,8080,tcp,-,0.000142,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,58898.0,55270.0,4156.0,9074.0,,,,,,,4/28/2019 12:34,34.06202744,6.612412886,87.55013826,,,,,0.0,0.0,69.0,279.3,5412.0,0.0,8.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2883.0,gvfs-afc-volum,192.168.1.193,49836,192.168.1.37,8080,tcp,-,0.000812,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:34,2479.0,20809.0,13795.0,51958.0,,,,,,,4/28/2019 12:35,34.7676993,6.612412886,87.55013826,,,,,0.0,0.0,69.0,279.3,5292.0,0.0,16.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2883.0,gvfs-afc-volum,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.000131,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:35,29891.0,51472.0,27118.0,26043.0,,,,,,,4/28/2019 12:35,30.19390109,1.02247849,40.88951368,,,,,0.0,0.0,69.0,279.3,5188.0,0.0,68.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2883.0,gvfs-afc-volum,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.000256,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
,,,,,,,,,4/28/2019 12:35,29891.0,51472.0,27118.0,26043.0,,,,,,,4/28/2019 12:35,30.54393277,-6.16391131,14.99888815,,,,,2.0,1.0,69.0,279.3,4668.0,0.0,516.0,0.0,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,2883.0,gvfs-afc-volum,192.168.1.193,49834,192.168.1.33,80,tcp,-,0.00058,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,backdoor
