disk.RDDSK,disk.WRDSK,disk.WCANCL,disk.DSK,memory.MINFLT,memory.MAJFLT,memory.VSTEXT,memory.VSIZE,memory.RSIZE,memory.VGROW,memory.RGROW,memory.MEM,process.TRUN,process.TSLPI,process.TSLPU,process.NICE,process.PRI,process.RTPR,process.CPUNR,process.EXC,process.CPU,PID,CMD,disk_is_off,memory_is_off,process_is_off,process.POLI_-,process.POLI_0,process.POLI_norm,process.Status_-,process.Status_0,process.Status_N,process.Status_NE,process.Status_NS,process.State_D,process.State_E,process.State_I,process.State_R,process.State_S,process.State_Z,type
0,0,0,0,3.37E-06,3.35E-05,0.003751012,0.004404499,0.048405783,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.038702989,0.833333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,dos
0,0,0,0,3.37E-06,3.35E-05,0.003751012,0.004404499,0.048486375,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.038702989,0.833333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,dos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.038702989,0.833333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,dos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.333333333,0.00990099,0.2,0.038702989,0.833333333,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,dos
0,0,0,0,3.37E-06,3.35E-05,0.003751012,0.004404499,0.049413187,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.038702989,0.833333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,injection
0,0,0,0,3.37E-06,3.35E-05,0.003751012,0.004404499,0.049493779,1.13E-05,1.01E-05,0.877192982,0.1,0.046875,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.038702989,0.833333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,injection
0,0,0,0,0.000747865,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.071934574,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.001364348,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.071992167,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,3.37E-06,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072011365,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0.003109367,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.072030563,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.000747865,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.072049761,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,password
0,0,0,0,1.35E-05,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072126553,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0.003109367,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.072145751,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.000747865,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072164948,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.003109367,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.202,0.072222542,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.000747865,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.07224174,0.3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,6.74E-06,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.072260938,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072280136,0.3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.07233773,0.3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072356928,0.3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.072376125,0.3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072395323,0.3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.072568105,0.3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072587303,0.3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,3.37E-06,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.072625698,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0.00266469,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.072683292,0.3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0.966666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,1,0.00990099,0.204,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,0.166666667,0.00990099,0.204,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.204,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0625,0.5,0.571428571,0.785714286,1,0.166666667,0.00990099,0.202,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,0.666666667,0.00990099,0.202,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,0.5,0.00990099,0.204,0.021904817,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,scanning
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023306264,0.966666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.078125,0.5,0.571428571,0.785714286,1,0.666666667,0.00990099,0.2,0.025437232,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,xss
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.059567824,1.13E-05,0.000131418,0.877192982,0.1,0.0625,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.032886022,0.966666667,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,ddos
2.24E-05,0.000241022,8.11E-05,0.502512563,0.005383281,3.35E-05,0.001539889,0.004671322,0.05960812,0.004126397,0.059815408,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.059487231,1.13E-05,0.000131418,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.039379439,1.13E-05,0.008986969,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.038412331,1.13E-05,0.000495345,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.030473984,1.13E-05,0.001708434,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.011494484,1.13E-05,0.01905561,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.011212411,1.13E-05,0.000252727,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.010084118,1.13E-05,0.000899708,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,3.37E-06,3.35E-05,0.001539889,0.004671322,0.009842341,1.13E-05,0.000171854,0.877192982,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0625,0.5,0.571428571,0.785714286,1,0.333333333,0.00990099,0.2,0.033193189,0.966666667,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,normal
0,0,0,0,0.002112213,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.055213193,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002112213,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.055289984,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002118951,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.05542437,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002112213,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.060166254,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002112213,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.060243046,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002112213,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.060319837,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.00073439,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.060857379,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061644493,0.233333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062565993,0.233333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
0,0,0,0,0.001994307,0.00016733,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.066328783,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002027994,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.066367179,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0.002014519,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.066424773,0.233333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.01980198,0.2,0.06314193,0.833333333,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.039720478,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.040949145,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,xss
0,0,0,0,0.001990938,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.047841195,0.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dos
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.05505961,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.055136401,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.055213193,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.055289984,0.4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,normal
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.097237421,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.097275816,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.004847219,8.11E-05,0.537688442,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.833333333,0.00990099,0.2,0.097314212,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.00377601,8.11E-05,0.527638191,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.09733341,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.003347527,8.11E-05,0.527638191,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.097352608,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.002276318,8.11E-05,0.51758794,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.097391004,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.001419351,8.11E-05,0.512562814,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.097410202,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.097410202,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.001526472,8.11E-05,0.512562814,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.0974294,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.005811307,8.11E-05,0.542713568,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.0974294,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.003026164,8.11E-05,0.512562814,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.0974294,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.0974294,0.133333333,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.097448598,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,1,0.00990099,0.2,0.097467796,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.5,0.00990099,0.2,0.097486993,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.166666667,0.00990099,0.2,0.097506191,0.133333333,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,xss
2.24E-05,0.000883747,8.11E-05,0.507537688,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.097563785,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
2.24E-05,0.005168581,8.11E-05,0.537688442,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.097563785,0.133333333,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.666666667,0.00990099,0.2,0.097563785,0.133333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,xss
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.03125,0.5,0.047619048,0.864285714,1,0.833333333,0.00990099,0.2,0.097563785,0.133333333,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,xss
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.061990055,0.166666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062009253,0.166666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062105243,0.166666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062124441,0.166666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062124441,0.166666667,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.06222043,0.166666667,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062239628,0.166666667,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062354816,0.166666667,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062374014,0.166666667,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,password
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062489201,0.166666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062546795,0.166666667,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,scanning
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0,0,0,0,0,0,0,0,0,0.062585191,0.166666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,password
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062604389,0.166666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062642784,0.166666667,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062700378,0.166666667,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062757972,0.166666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
2.24E-05,2.68E-05,8.11E-05,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06277717,0.166666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,injection
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062796368,0.166666667,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,scanning
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062815566,0.166666667,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
0,0,0,0,0.000471627,3.35E-05,1.97E-05,1.28E-05,1.01E-05,1.13E-05,1.01E-05,0.877192982,0.1,0.015625,0.5,0.047619048,0.007142857,1,0.166666667,0.00990099,0.2,0.062834764,0.166666667,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,password
