disk.RDDSK,disk.WRDSK,disk.WCANCL,disk.DSK,memory.MINFLT,memory.MAJFLT,memory.VSTEXT,memory.VSIZE,memory.RSIZE,memory.VGROW,memory.RGROW,memory.MEM,process.TRUN,process.TSLPI,process.TSLPU,process.POLI,process.NICE,process.PRI,process.RTPR,process.CPUNR,process.Status,process.EXC,process.State,process.CPU,PID,CMD,label,type
,,,,29.0,0.0,589.0,637.7,29496.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,638.5,30152.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,639.0,30804.0,128.0,260.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,639.1,30804.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,639.6,31328.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,639.9,31592.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,640.2,31832.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,643.1,34828.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,644.1,35988.0,128.0,240.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,644.6,36504.0,132.0,260.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,644.9,36768.0,128.0,128.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,645.0,36896.0,128.0,128.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,646.8,38752.0,132.0,264.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,646.9,38884.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6308.0,<vsftpd>,1.0,password
,,,,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6315.0,<vsftpd>,1.0,password
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6526.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6531.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6535.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6537.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6541.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6543.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6547.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6549.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6553.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6555.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6559.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6561.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6565.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6567.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6571.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6573.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6577.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6579.0,<vsftpd>,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,S,0.0,3032.0,atop,1.0,xss
0.0,24.0,0.0,0.3,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,R,0.01,3043.0,atop,1.0,mitm
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,S,0.01,3044.0,atop,1.0,mitm
0.0,8.0,0.0,0.05,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,S,0.01,3044.0,atop,1.0,mitm
0.0,4.0,0.0,0.03,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,S,0.01,3045.0,atop,1.0,mitm
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,S,0.01,3045.0,atop,1.0,mitm
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,2.0,-,0.0,R,0.01,3250.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,R,0.02,3250.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,R,0.02,3250.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,R,0.01,3251.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,R,0.02,3251.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,R,0.02,3251.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,3.0,-,0.0,R,0.01,3251.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,3.0,-,0.0,R,0.01,3252.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,R,0.01,3252.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,5.0,-,0.0,R,0.02,3252.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,R,0.01,3253.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,2.0,-,0.0,R,0.01,3253.0,atop,1.0,scanning
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,3.0,-,0.0,R,0.03,3253.0,atop,1.0,scanning
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,S,0.02,3253.0,atop,1.0,scanning
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,4907.0,<cron>,1.0,ddos
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5028.0,<cron>,1.0,ddos
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5040.0,<cron>,1.0,ddos
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5099.0,<cron>,1.0,ddos
,,,,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5226.0,<cron>,1.0,password
,,,,493.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5296.0,<cron>,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5604.0,<cron>,1.0,xss
,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5810.0,<cron>,1.0,password
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5938.0,<cron>,1.0,xss
,,,,,,,,,,,,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,5993.0,<cron>,1.0,password
,,,,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,6327.0,<cron>,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,6801.0,<cron>,1.0,xss
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,6927.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,6964.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,6993.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,7054.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,7077.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,7088.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,7157.0,<cron>,1.0,injection
,,,,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,NE,0.0,E,0.0,7163.0,<cron>,1.0,injection
,,,,0.0,0.0,956.0,27292.0,4152.0,0.0,4.0,0.0,,,,,,,,,,,,,4157.0,bash,1.0,ddos
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,0,0.0,S,0.0,4171.0,bash,1.0,ddos
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,0,0.0,S,0.0,4219.0,bash,1.0,ddos
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,0,0.0,S,0.0,4239.0,bash,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2655.0,boltd,1.0,dos
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2713.0,boltd,1.0,scanning
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,3.0,N,0.0,S,0.0,2907.0,boltd,1.0,scanning
200.0,0.0,0.0,0.0,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,2949.0,boltd,1.0,xss
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,2949.0,boltd,1.0,xss
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.0,2949.0,boltd,1.0,xss
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,S,0.0,2949.0,boltd,1.0,xss
,,,,,,,,,,,,0.0,3.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,2949.0,boltd,1.0,xss
,,,,81.0,0.0,17.0,37288.0,2416.0,3616.0,360.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.04,4040.0,bzip2,0.0,normal
,,,,2.0,0.0,17.0,37292.0,5616.0,4.0,0.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.04,4040.0,bzip2,0.0,normal
,,,,5.0,0.0,17.0,37288.0,5616.0,0.0,0.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.04,4040.0,bzip2,0.0,normal
,,,,14.0,0.0,17.0,37288.0,5620.0,0.0,4.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.04,4040.0,bzip2,0.0,normal
,,,,0.0,0.0,17.0,37288.0,5180.0,0.0,404.0,0.0,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.04,4040.0,bzip2,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,4040.0,bzip2,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,R,0.05,4040.0,bzip2,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.06,4040.0,bzip2,0.0,normal
,,,,27.0,0.0,589.0,647.3,39272.0,132.0,260.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,647.7,39664.0,132.0,260.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,648.0,40056.0,128.0,128.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,33.0,0.0,589.0,648.5,40316.0,180.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,648.9,40704.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,649.4,41224.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,649.6,41488.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,650.4,42412.0,128.0,264.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,651.0,42936.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,651.5,43560.0,128.0,232.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,652.0,44076.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,652.7,44604.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,652.9,45004.0,128.0,140.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,653.4,45392.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,653.7,45784.0,128.0,132.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,28.0,0.0,589.0,654.1,46172.0,0.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,654.3,46300.0,132.0,0.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,27.0,0.0,589.0,654.7,46824.0,128.0,264.0,0.01,0.0,4.0,0.0,norm,0.0,120.0,0.0,2.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,,,,,,,,,0.0,4.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.0,2600.0,hud-service,1.0,password
,,,,2077.0,0.0,148.0,17644.0,2432.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,2078.0,0.0,148.0,17952.0,2444.0,0.0,12.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,2079.0,0.0,148.0,17952.0,2444.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,2076.0,0.0,148.0,17952.0,2444.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,2076.0,0.0,148.0,17952.0,2448.0,0.0,4.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,2077.0,0.0,148.0,17952.0,2448.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,N,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,S,0.01,4375.0,atop,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,R,0.0,4375.0,atop,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,R,0.01,4375.0,atop,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,3.0,-,0.0,S,0.01,4375.0,atop,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,0.0,-,0.0,S,0.0,4375.0,atop,0.0,normal
,,,,,,,,,,,,0.0,0.0,1.0,norm,20.0,100.0,0.0,2.0,-,0.0,D,0.01,4375.0,atop,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,2.0,-,0.0,R,0.02,4375.0,atop,0.0,normal
,,,,,,,,,,,,1.0,0.0,0.0,norm,20.0,100.0,0.0,2.0,-,0.0,R,0.01,4375.0,atop,0.0,normal
,,,,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,1.0,-,0.0,S,0.02,4375.0,atop,0.0,normal
612.0,28.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,20.0,100.0,0.0,3.0,-,0.0,S,0.37,6352.0,atop,1.0,xss
,,,,1915.0,0.0,148.0,17620.0,2344.0,0.0,8.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,0,0.0,R,0.01,6449.0,atop,1.0,injection
,,,,1917.0,0.0,148.0,17620.0,2352.0,0.0,8.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,0,0.0,R,0.01,6449.0,atop,1.0,injection
,,,,2054.0,0.0,148.0,17620.0,2356.0,0.0,0.0,0.0,1.0,0.0,0.0,norm,20.0,100.0,0.0,0.0,0,0.0,R,0.01,6449.0,atop,1.0,injection
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,3.0,-,0.0,S,0.0,3533.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,3534.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,3535.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.0,3535.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,3535.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,3536.0,apache2,1.0,xss
0.0,8.0,0.0,0.02,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,3537.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,3537.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.0,3537.0,apache2,1.0,xss
0.0,4.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,3538.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,4.0,-,0.0,S,0.0,3538.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,3539.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,3539.0,apache2,1.0,xss
0.0,8.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,3540.0,apache2,1.0,xss
0.0,4.0,0.0,0.01,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,2.0,N,0.0,S,0.0,3540.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,-,0.0,S,0.0,3540.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,-,0.0,S,0.01,3540.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,1.0,-,0.0,S,0.0,3540.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,5.0,N,0.0,S,0.0,3541.0,apache2,1.0,xss
,,,,,,,,,,,,0.0,1.0,0.0,norm,0.0,120.0,0.0,0.0,N,0.0,S,0.0,3542.0,apache2,1.0,xss
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10953.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10955.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10957.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10959.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10961.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10963.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10964.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10966.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10967.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10968.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10970.0,apache2,1.0,ddos
0.0,0.0,4.0,0.05,,,,,,,,,,,,,,,,,,,,,10971.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10973.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10975.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10977.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10979.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10981.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10983.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10985.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,10986.0,apache2,1.0,ddos
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8208.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8212.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8217.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8224.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8228.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8236.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8240.0,<vsftpd>,0.0,normal
0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8250.0,<vsftpd>,0.0,normal
