dns_emb_0,dns_emb_1,dns_emb_2,dns_emb_3,dns_emb_4,dns_emb_5,dns_emb_6,dns_emb_7,dns_emb_8,dns_emb_9,dns_emb_10,dns_emb_11,dns_emb_12,dns_emb_13,dns_emb_14,dns_emb_15,dns_emb_16,dns_emb_17,dns_emb_18,dns_emb_19,dns_emb_20,dns_emb_21,dns_emb_22,dns_emb_23,dns_emb_24,dns_emb_25,dns_emb_26,dns_emb_27,dns_emb_28,dns_emb_29,dns_emb_30,dns_emb_31,dns_emb_32,dns_emb_33,dns_emb_34,dns_emb_35,dns_emb_36,dns_emb_37,dns_emb_38,dns_emb_39,dns_emb_40,dns_emb_41,dns_emb_42,dns_emb_43,dns_emb_44,dns_emb_45,dns_emb_46,dns_emb_47,dns_emb_48,dns_emb_49,dns_emb_50,dns_emb_51,dns_emb_52,dns_emb_53,dns_emb_54,dns_emb_55,dns_emb_56,dns_emb_57,dns_emb_58,dns_emb_59,dns_emb_60,dns_emb_61,dns_emb_62,dns_emb_63
0.009091957,-0.06901513,-0.0936214,-0.07588579,-0.043134965,0.01576268,0.07718344,-0.07589174,-0.03568488,-0.022867396,0.08667246,-0.007809229,0.03520001,0.054037556,-0.016103264,-0.07998896,0.0036299464,0.0003516137,0.06477755,-0.0014641886,0.057717018,0.088287756,-0.09206266,-0.08619869,-0.0091097895,0.078788035,0.008368438,-0.05003636,0.0012142794,0.013122016,-0.07320521,0.0030261802,0.06725518,0.031262193,-0.0568586,-0.016164035,0.060470905,-0.006109661,-0.08222114,0.026671784,0.079844005,0.0032467127,-0.08166358,0.034048382,0.06392331,-0.0059530176,0.003171991,-0.052945063,-0.048928212,-0.01502161,0.03274907,-0.081069216,0.06163811,0.08104839,0.06239825,-0.0763734,-0.020981131,-0.08929173,-0.011872014,-0.020761264,-0.044595905,-0.004294671,-0.04942096,0.0048407586
0.073567316,0.07644793,-0.0066419425,0.038357265,0.05990596,0.017978292,0.054914355,0.08127142,-0.0053180624,0.061884906,0.03652246,0.07878181,-0.06776032,0.013116907,-0.018500756,0.05710516,0.064565375,-0.07662362,0.03609989,-0.07457977,0.05433319,-0.029162804,0.030798651,-0.0734567,-0.07563634,0.04692711,-0.07176561,0.06496143,0.080939166,-0.023003694,0.04966969,-0.074950255,0.008893422,0.009909362,-0.05607238,0.08589879,-0.036357377,0.0469628,0.0052606096,0.015215891,0.053960875,0.06695175,-0.0012553888,-0.034935836,-0.07600041,0.0249692,-0.07937113,-0.018661072,-0.049054824,-0.015827196,0.040475067,0.03660442,0.004772828,-0.041752078,-0.00050657615,-0.038781166,-0.0077114054,0.04073189,-0.048877407,0.010598239,-0.06662312,-0.0036645844,0.05590539,0.07053197
0.06077876,0.06525245,0.050098818,0.012286836,0.088123724,0.08919997,-0.053409167,-0.051563513,-0.0064117853,0.006066219,0.09186655,0.006724011,-0.053848032,0.071765795,-0.054416794,0.07883415,-0.056857713,-0.045013826,-0.08263257,0.014463972,0.06967661,0.053105593,-0.006737614,-0.010094794,-0.096361294,-0.009272203,-0.061100665,0.07632114,0.0743749,0.00851889,0.0026010394,-0.0436455,0.08111459,-0.066918164,0.086800836,-0.018955361,-0.094181165,-0.007491605,0.00089844543,-0.092247814,0.061691042,0.054667573,-0.033820283,0.048895113,-0.0020781804,-0.09927175,0.07948057,0.10656423,-0.07057572,0.05849039,-0.054074988,-0.06048258,-0.018669114,0.07127748,-0.025324803,0.041029837,-0.09515206,-0.070518345,0.026440715,-0.095051706,-0.07594274,-0.06255399,-0.005670301,-0.047754314
0.008776388,-0.047545843,-0.10761744,0.005647979,-0.048978537,0.054495454,0.039520446,0.007928168,-0.043709487,-0.06469975,-0.05095168,-0.061448373,0.044557363,-0.07064571,0.07893686,0.058448948,-0.05876661,0.061033215,-0.03598127,-0.071713634,0.022860486,-0.047124144,-0.05222047,0.013929158,-0.057287056,0.0098222215,0.09099981,0.08296938,0.05257484,-0.09569007,0.006727928,-0.071752764,-0.038070973,-0.08677041,-0.0029853368,0.07893859,0.035029653,-0.09121988,-0.03335117,-0.06329622,0.0074324715,0.056417137,-0.0048593683,-0.030112928,-0.073586226,0.026625853,0.051988535,-0.044026773,0.0044344636,-0.061512027,-0.027871873,-0.021248184,-0.06046444,-0.07445318,0.008416505,-0.10121687,0.025606569,0.061324142,-0.078276165,0.0054265484,-0.026772425,-0.04899551,-0.00046771375,0.017787337
-0.08015391,-0.053439572,-0.077842385,-0.0080007985,-0.020468134,-0.013612839,0.07419884,-0.031124393,0.06062697,0.011682263,-0.078307964,0.03567781,0.0078097265,0.042113394,0.08789545,0.080554664,0.04431427,-0.0043723625,-0.07173617,0.08023332,0.06425883,-0.02626139,-0.0011094139,0.096728735,-0.00985435,-0.02724235,0.00891399,0.09466573,-0.03194093,0.035189886,0.0110377455,-0.006154199,-0.057088573,0.07398432,-0.043189015,0.061758954,-0.0036294207,-0.0451945,0.042115632,-0.016450658,0.008457546,0.09648572,-0.04888585,0.071732834,-0.043846793,-0.000983,-0.010618573,0.05581425,0.012503805,0.07437932,0.07019452,-0.025726931,-0.06095441,0.045124535,0.010348314,0.058764767,0.010913789,0.04479365,-0.007106286,0.00017939697,-0.069814116,-0.053857613,0.09775466,0.07273858
-0.060106203,-0.08014384,-0.025930641,-0.09472949,0.020076621,0.059404865,-0.01878979,-0.090598844,0.052182034,-0.091513224,0.03725836,0.010320212,0.023542857,-0.052784003,-0.06894422,-0.06758284,-0.07857779,-0.08137896,0.041463643,-0.011460077,0.061929673,0.099801965,-0.093151785,0.018457105,0.07944636,-0.049042184,-0.087669335,-0.10059227,-0.06329512,0.061472476,-0.0041378494,-0.006048039,0.06996447,0.062058497,0.002939919,0.01682987,-0.047196448,-0.059040457,-0.06487272,0.031410206,0.07769491,0.011245066,-0.09338535,0.060981862,-0.08418608,0.08977209,-0.020053772,-0.03677723,0.009505075,-0.08710474,-0.06592169,-0.024980055,-0.07181974,-0.096029095,-0.032793794,0.065412484,0.092756614,0.072926395,0.0025864479,-0.029885685,0.019178592,0.094838195,0.057036057,-0.10160919
0.053413536,0.046437893,0.08035486,-0.010100299,0.05133976,-0.082718834,0.044566587,0.056370683,0.084176674,0.03447676,-0.09600604,0.06019454,0.04746738,0.10072519,-0.07891104,-0.00032941886,-0.013232471,-0.00566456,-0.08836028,-0.10186706,-0.059417717,-0.0035626527,0.060289048,-0.05831405,0.013927945,-0.04285956,0.043515813,-0.08150177,-0.09136339,0.012207495,0.067166544,0.06764391,0.010429412,0.015453139,-0.0033962121,0.08103167,0.085262835,-0.08197655,0.10397598,-0.090358354,-0.06078366,-0.02080195,0.0031724866,0.02461329,0.10093057,-0.065249175,0.07296311,-0.027096355,-0.06464465,0.054374143,-0.028219655,-0.061069068,0.043914314,0.06460805,-0.016850896,-0.06737208,0.03557534,-0.07366093,0.09302114,-0.07117354,0.021868357,0.0026183103,0.09258263,0.07614488
-0.08976968,-0.05591896,-0.09540401,-0.0693522,0.045029964,-0.0047180383,-0.04021929,0.09404486,0.028372053,-0.07870819,0.054130968,0.043593716,0.028388962,0.09521643,-0.05150648,0.066273436,0.029344657,0.061160445,-0.062398184,0.07227258,0.061891843,0.013822097,-0.09157104,-0.08692026,0.058962554,0.08307329,0.0779016,-0.04442832,0.019533267,0.031213684,0.008546976,0.08140389,-0.06675769,0.034832202,-0.03320136,0.07690133,0.041568026,-0.09843428,-0.061899167,-0.08695084,0.06353709,0.050792705,-0.05940242,-0.054009542,0.046532348,-0.034998488,-0.09923257,-0.08256344,-0.09873714,-0.07799786,0.004154457,0.045598123,-0.066187866,0.010729098,-0.008997113,0.017630823,-0.018960021,0.083090596,-0.006762269,0.054602966,-0.010335979,-0.038805787,-0.01317155,0.0014996357
-0.06791324,0.024577705,0.07758614,0.0015717143,0.013050112,0.069936305,0.012352768,-0.01567309,-0.05087767,-0.021942617,0.00032326404,0.06056067,0.08791852,0.08317695,0.06859474,-0.01909089,0.06218121,-0.0948824,-0.10524092,0.024424592,0.08512752,0.064523846,0.02438005,-0.020316502,0.09302045,-0.08654681,-0.08790287,-0.090362735,0.03613126,0.026616916,-0.08642827,0.012223846,0.033651415,0.014970059,0.009561856,0.080649,0.007205904,0.0751844,0.09222586,0.0113730505,0.050247017,-0.08189155,0.014499013,-0.06847568,0.101399735,-0.105867356,0.08221974,-0.07507001,-0.078994565,-0.008940655,0.08150446,0.06496317,-0.099208064,0.066167764,-0.01461988,-0.018441826,0.04361481,0.062349122,0.06566125,0.0762419,-0.08172029,-0.041069247,-0.057784043,0.06199113
-0.0041204244,-0.09956184,0.07348645,0.0061175097,0.019019874,0.05103021,0.045163427,-0.06839263,-0.08061168,0.079066955,0.059038285,0.03121771,-0.024698634,-0.037847303,-0.064425744,-0.10715005,0.005373608,0.024341712,0.020539634,-0.0131727485,0.0012330976,0.09173853,-0.008157034,-0.056244954,0.061392404,0.0636278,0.0057369173,0.09784795,0.059495017,-0.010884552,-0.08828037,0.060334347,-0.04887967,-0.06948302,0.060784344,-0.10711344,0.06694401,-0.05060208,0.009999294,-0.08209824,-0.090905055,-0.04036397,0.079845764,0.071895584,0.05347654,-0.10151456,0.0071364897,-0.012943221,0.053431563,-0.045721497,0.07338524,0.06855768,-0.07064667,-0.057211515,0.031050136,-0.10340568,-0.06177049,-0.07980802,-0.079179265,0.02496923,0.094298206,-0.07162032,0.0063069263,0.07829875
0.060960874,0.028015347,0.097943954,-0.10173123,-0.09654191,-0.10986557,-0.0019294936,0.020544313,-0.0029945767,0.056844827,0.047820304,-0.014093196,-0.08880183,0.0774334,-0.08690912,0.011498143,0.09644089,0.03747735,0.07073756,0.07439822,0.0036223007,0.07885244,0.09043856,-0.09486909,-0.050455406,0.004925233,0.040898263,-0.049651492,0.027309269,-0.08134327,-0.027854763,0.068722576,0.10921333,-0.008513429,0.10089246,0.004344616,-0.010474507,0.08562417,-0.043658584,-0.054016892,-0.090545855,-0.04078261,0.055940285,-0.02705153,0.008713604,-0.08781374,-0.08587569,-0.021894936,0.073999815,0.0691611,0.060497694,0.0047162944,-0.045382183,0.0987737,-0.087046444,-0.08103216,0.00023417761,0.054724548,-0.09834617,0.00031983198,0.02890681,0.062899575,0.010831716,-0.0058122566
0.091918126,0.039313998,-0.084288634,0.057523426,0.10246462,0.056808643,-0.01276534,-0.09976098,-0.06651763,-0.06350229,0.078316435,-0.06740261,0.018768186,-0.016643563,-0.08711216,0.08013717,-0.09438673,0.06715764,0.01809965,0.052275784,0.00791938,-0.008460458,-0.0414581,0.020529069,0.087422155,-0.055410724,0.016935842,-0.09107697,0.07799763,0.07414998,-0.07746653,-0.06930665,0.079958685,-0.10106226,0.08669936,0.0029313117,-0.093106374,-0.07009116,-0.09716958,0.057217702,-0.007816267,0.061458766,0.09827508,-0.08290339,-0.064185835,0.042994067,0.07381021,-0.0046482543,0.0017717788,-0.049504124,0.031107727,-0.047518853,0.026997725,-0.05035002,0.072086625,0.09321986,-0.08085783,-0.026735445,-0.0104667265,-0.014213625,0.0661799,0.066016346,0.011571622,-0.024137614
-0.02925474,0.09537855,-0.082604624,0.08626686,-0.066741996,-0.015953451,0.034579832,0.069703415,0.0069077853,0.07540824,-0.07082931,0.074368194,-0.040822107,-0.073558606,-0.09345866,0.07207106,-0.09550372,-0.009038323,0.09957915,-0.028688991,0.07218333,-0.06514109,0.002638243,0.086110875,-0.0042676,-0.08288268,0.08101985,0.01491089,-0.01161682,0.049580123,-0.08411715,-0.06484708,0.06791895,0.016439054,-0.07267807,0.011368985,-0.03683301,0.10468376,-0.02081892,-0.06030188,0.09095757,0.077873476,0.0727536,-0.006813676,-0.01003067,0.0711733,-0.028764034,0.08569036,-0.039851062,-0.08196341,-0.021927154,0.05131986,-0.0545948,-0.083803214,-0.07447472,0.041485716,-0.077111654,-0.0041926084,0.04029702,0.040854357,-0.07056629,-0.06271167,0.050929576,-0.079204224
0.039248314,0.06969252,-0.07751347,0.08195896,-0.07124951,-0.0042817714,0.030420199,0.09521799,-0.00045389138,0.011380897,-0.017754454,-0.060254138,-0.06083357,-0.04815252,0.05317282,-0.083551146,0.059526723,0.0812851,0.024043975,0.015710069,0.090949036,-0.078276746,-0.00068086,0.09343224,-0.08753799,0.012604506,-0.033699244,0.09619334,0.09008849,-0.08287176,-0.006475817,0.10049252,0.004367175,-0.08045546,0.059498962,-0.06271111,-0.008857841,-0.08739949,0.058450904,0.08846325,-0.047027458,0.0749401,-0.014792399,0.048709776,-0.059147764,-0.057934605,-0.08457843,-0.055072345,-0.06718826,-0.06437701,-0.05202905,-0.06546478,-0.021514175,0.009494659,-0.060804803,0.035812687,-0.012813903,-0.07931829,-0.07013139,0.014218973,-0.002892331,0.07897591,0.065404594,-0.09840753
-0.07868488,-0.077055216,-0.05739638,-0.066199966,-0.09049579,-0.047257643,0.054763574,0.053186547,-0.0045774393,0.012375553,-0.004519368,0.070535734,0.050548136,0.00046846527,-0.07498954,0.0048015728,0.07113163,-0.008731486,-0.06525819,0.028890666,0.06650534,-0.043847322,-0.0967121,-0.049580768,-0.042524673,-0.06706798,-0.08333621,-0.10036105,0.07462969,0.08249758,-0.095367104,-0.07609397,0.0106061995,-0.071127795,-0.053305205,-0.07725744,0.08821003,0.04982705,-0.0053063044,-0.073040955,-0.0707302,-0.012615293,-0.08369144,-0.08885745,0.09017835,0.035934232,0.02307889,0.06242814,0.06731704,-0.061189163,0.051470403,-0.07075961,-0.08166196,0.057068795,-0.07345759,0.09228205,-0.015747966,0.06754221,0.04448612,-0.081166364,-0.025395598,0.04874115,-0.0046373885,-0.046152316
0.034388527,0.0097985035,-0.07779779,0.09700208,0.04701274,0.05882286,0.06813525,-0.005019307,0.07605768,-0.0012669296,0.011319106,0.009577567,-0.08874587,-0.07949504,-0.07258146,-0.0771985,-0.08813391,0.09330964,-0.06470058,0.021266077,0.06964555,0.07245306,0.016137358,-0.05242218,-0.002575703,-0.015435453,0.047509454,-0.005912214,-0.052746654,-0.073587775,-0.007308664,-0.074939854,-0.019622758,-0.07483868,-0.09120614,0.012562898,0.023314754,0.0009995782,-0.050799906,-0.010688045,-0.045552336,-0.03046642,-0.07664929,0.0423187,-0.009722488,0.09165682,0.07804265,-0.008922729,0.100941725,0.07881342,0.021279266,0.06949529,0.020760702,0.06106724,0.008147964,0.08237021,-0.09365675,-0.00010002247,0.08811352,0.041428998,0.08758608,0.051993318,-0.060798526,-0.050117966
-0.056343846,0.088056974,0.03239687,0.020926394,0.0644917,0.09795851,-0.044482544,-0.0019394184,0.065413475,0.067148015,0.07988597,0.04534989,-0.045727585,-0.0015399756,-0.097757116,-0.08316805,0.059395265,0.10599191,-0.07728453,-0.0046222843,-0.09025898,-0.028100748,-0.10019173,-0.0020909414,0.035417058,0.015662659,-0.0048624356,-0.009127468,-0.054528117,0.008152058,0.002193349,-0.093837135,-0.07570547,0.044213716,0.027060121,-0.054816272,0.012299776,0.07018746,0.019419368,0.019253822,-0.019770982,0.048022717,-0.06852436,0.09346831,-0.06907436,-0.0022344154,0.08792235,-0.060537435,0.0024671017,-0.07645399,0.07934963,0.010185562,-0.04128425,0.072043955,0.071122356,0.051764674,-0.03143966,-0.017143028,-0.07085574,-0.05898061,0.032567337,-0.045939732,-0.0927515,0.094117746
0.02769862,-0.09457667,-0.084486544,0.09987768,0.004871179,0.008900946,0.08315143,0.0042640753,-0.04816774,-0.014181762,-0.0017221062,-0.01248745,0.090127364,-0.058185425,-0.08699418,0.06157578,-0.011734316,-0.09884424,-0.07779066,-0.075400405,-0.08472949,0.049818117,-0.0628558,0.011860412,0.068605416,0.06396328,-0.026587134,0.10143679,-0.0045187823,0.0068036197,-0.007608484,0.030443057,0.04949465,-0.10146272,-0.008386882,-0.054676834,0.037818316,0.009683293,0.030183366,0.0893885,-0.0888044,-0.04829831,-0.0022269227,0.031365443,0.045412645,-0.088208005,-0.006236355,0.07696651,0.08552292,-0.0043093427,-0.08929093,0.09641504,-0.07016792,0.006079182,-0.07107054,-0.097644374,0.01202235,0.07037583,-0.07766117,0.08408441,0.08640384,0.08911353,0.062457666,0.019526597
-0.08478415,-0.0830493,-0.053857476,-0.06368262,0.0072413865,0.053352457,0.032691836,0.06942593,-0.0664799,-0.09032903,0.05550293,-0.08206059,0.060963966,0.06365347,0.084650114,0.010524636,0.036870867,0.019599289,-0.045553662,-0.080817334,-0.005644078,0.021928968,0.0058856844,0.07414769,-0.06864357,0.01029362,0.081627324,-0.03154393,0.09308986,-0.080101155,-0.034845904,0.07893089,-0.022531807,-0.08813617,0.07957981,0.064835496,-0.0872111,0.07098569,-0.07575892,0.08588558,-0.061871573,0.07536412,-0.005475873,0.051095508,-0.005969364,-0.058804095,0.049043287,-0.0074018617,0.011790243,-0.05133983,-0.044502832,-0.078654364,-0.08319797,-0.054410115,-0.054960337,0.0010999187,-0.105056316,0.098914236,0.09268769,-0.053203855,-0.08928259,-0.04514967,-0.004674674,0.007982077
-0.004873592,-0.046030615,-0.05312717,0.0711002,-0.0010055881,0.061771754,-0.04693624,-0.0051527056,-0.08079545,-0.0025405262,-0.023720266,-0.077616006,0.016880428,0.053179108,0.010166466,0.019703772,-0.060066707,0.0018353725,0.00331034,-0.07255443,-0.07749323,0.026221413,-0.08808672,0.040505126,-0.058431774,0.043065008,-0.050219882,0.08171511,-0.058577806,0.0214527,-0.047754142,0.035993196,0.088816226,0.0015628438,0.015996592,0.038142372,0.044048373,-0.024751712,0.07162025,0.07368124,0.010779441,-0.061399642,0.05503786,-0.014045454,-0.049951654,0.050361358,-0.015028748,0.09403732,0.023495618,0.09474823,-0.01759461,0.012147878,-0.055283275,-0.050391007,0.017605634,-0.0010086644,0.090469316,-0.05288146,0.005207822,-0.05925924,0.044810627,-0.008445045,-0.030935004,0.029802112
0.022305865,0.021226991,0.04567461,-0.02021466,0.06707548,-0.08679265,-0.004181427,0.07858099,0.031157825,0.087358825,0.054751676,-0.07790342,0.013467602,-0.052116238,-0.06599631,-0.06590732,0.06092052,0.0012826547,0.09198397,-0.04998513,0.00014290128,0.015535289,-0.07596545,-0.04504893,-0.08610342,0.09220202,-0.087184556,-0.07213675,0.0036416284,-0.0609898,0.059614893,-0.014664978,0.0015609794,-0.09734159,0.08179548,-0.020454647,-0.085389525,-0.026644293,0.037324086,0.07175932,-0.017544385,0.06815675,-0.0010946647,0.07236387,-0.00020105354,0.012649521,0.017104069,-0.06061496,-0.089869164,0.016939713,0.013859759,0.065652244,0.05593158,-0.035148755,0.009668296,0.078299455,-0.016894732,-0.019312827,-0.06205232,0.0062615057,-0.050515197,0.0010078419,0.045108818,0.039818224
0.071677625,-0.038549736,0.02024657,0.033052176,0.018613389,-0.061296333,0.00516824,-0.009858843,0.0063214465,-0.020840293,-0.01363307,-0.08576387,0.06694196,-0.068506315,-0.0040658936,-0.06608307,0.075541794,0.0236488,-0.020873548,0.07303633,-0.030386524,-0.050819878,0.022882817,-0.04386703,-0.0003217134,-0.08121003,-0.10817522,0.031583887,-0.059644468,0.04923943,-0.0860806,0.052842908,-0.054648217,-0.029173413,0.04310933,-0.07919395,0.05566577,0.083200894,-0.037626017,0.0760494,-0.081952244,-0.0062353215,-0.09303409,-0.035586912,0.0386046,-0.08572167,-0.06391824,-0.046545483,-0.018165456,-0.09005292,-0.06836033,-0.028231163,-0.08142236,0.012098706,0.078429386,-0.06967534,-0.03235788,0.076952845,-0.01215896,-0.06526837,-0.009378863,-0.099702984,-0.062559135,0.07982819
0.044740036,0.042567596,0.043788753,0.008675486,0.059247326,-0.063669324,-0.07087605,0.06785631,0.018477151,-0.07165821,-0.08161862,-0.09152601,0.06662949,-0.028914608,0.031431787,-0.060103737,-0.0920722,0.055982083,0.034500696,0.10295037,0.053515185,0.005466994,0.08071228,0.09143326,0.053729497,-0.07452845,0.031602245,-0.060664825,0.039913718,0.058880556,-0.0049385177,0.1033613,0.022230439,-0.043145407,0.056917578,-0.04008499,0.029397003,0.080842376,0.067440175,-0.03287852,0.05361519,-0.009392968,-0.009512904,-0.055284906,0.028261416,0.017562555,-0.003616908,-0.0865773,0.07646607,-0.046204787,0.06186721,-0.05371906,0.07759775,0.062166877,-0.07101038,0.081268586,-0.0678028,0.08079202,-0.035775404,-0.08391751,0.08368848,-0.034274016,-0.0993777,0.03613816
-0.09483708,0.057368524,0.059523154,-0.017745366,0.06996466,0.055628683,0.08978728,-0.008173157,0.006675147,-0.05441523,0.060145322,0.06275616,-0.07473077,0.086974725,-0.0035404456,-0.07269547,0.0054046577,0.0715735,-0.048961453,0.032614175,-0.017077953,-0.06952461,-0.0055927713,-0.058661122,0.038185716,-0.0637706,-0.047710214,-0.04083925,0.0224473,0.07534455,0.05433834,0.0054003703,-0.002633815,-0.032663945,-0.066643484,0.025785046,0.0037301541,-0.022169825,0.03406515,-0.011159231,0.061120186,0.08775447,0.07185668,0.0936396,0.004783755,0.0637057,-0.08747839,0.09306254,0.064795874,-0.084963776,0.059946865,0.09239188,-0.013256156,0.04554188,-0.044532366,0.039536152,0.077310964,-0.061621096,0.07192374,-0.0009878211,0.06764648,-0.005472698,0.08909609,0.03737069
0.002823631,0.06194719,-0.06415671,0.07961643,0.02982916,-0.020122005,-0.09735188,-0.06958629,-0.09768709,-0.06935089,0.07643599,-0.06197658,-0.061330702,0.02023334,-0.07935855,-0.056026105,0.04979784,-0.032584187,0.01120781,0.051693596,-0.006685043,-0.07308032,-0.02932062,0.09097214,-0.03164055,0.06851354,0.033228032,-0.070656195,-0.069526166,-0.052564796,-0.02378293,-0.023223855,0.015754055,0.005316979,0.09571226,0.100686096,-0.0110519305,0.097360216,-0.06620014,-0.038451217,0.067064054,0.090912975,-0.022415686,0.071938775,0.07941347,-0.069789216,-0.07062375,0.044059474,0.049676426,-0.06180329,-0.078868225,0.0028909352,-0.005860071,-0.044905625,0.07190954,-0.09007857,-0.028341742,-0.052755807,-0.0867196,-0.014325507,-0.09945554,-0.0066627213,-0.06959108,0.047401868
0.06448209,0.0059619662,-0.08978108,-0.0049233558,0.09673548,0.070213445,-0.09184567,-0.07143805,-0.042079806,0.013809672,0.08560929,-0.044948608,-0.09207214,0.004998966,0.0604503,0.006864689,0.04191278,0.043176804,-0.068170995,0.06101505,-0.074799135,0.07335933,0.038538583,-0.05589182,-0.0045300093,-0.010622707,0.1103267,0.0029391602,0.08563367,-0.0068453243,-0.07949736,-0.08407846,-0.017006103,-0.064306185,0.06850629,0.063356474,-0.0793879,-0.07316303,-0.08077076,0.055901024,-0.0010188185,-0.009236413,0.012536079,-0.0025379574,-0.07584997,-0.007577232,0.08444334,0.04884345,-0.014249543,-0.05789503,0.059211224,-0.09482883,-0.0520505,0.08311086,0.055069547,0.026198022,-0.011806693,-0.011576799,-0.036739714,-0.07946967,-0.062201962,-0.07293329,0.017429031,0.010796963
-0.03963156,-0.0373237,-0.07389924,0.035706017,0.072193675,0.04865259,0.005447714,-0.06260141,0.078220166,0.055151008,0.039204713,0.046873454,0.08210798,0.00052719173,0.0063724224,0.08955195,0.07246411,0.069752164,-0.023960905,-0.08575642,0.03004627,0.046756305,0.07076705,0.0075956904,-0.05174549,0.0058071637,-0.08366641,0.060837485,-0.021691559,-0.003635861,-0.04042513,0.01634785,0.005650372,-0.0083182175,-0.047754295,-0.051738486,-0.023226527,0.080221735,-0.03854864,0.009820786,0.07067822,-0.07023723,0.06509149,-0.055281047,0.04981882,0.095935285,-0.01734492,-0.0004951002,-0.08715161,0.016295379,0.038512457,0.09077126,0.043969285,-0.03731078,-0.0068169436,0.070473395,0.0031956485,0.008739561,0.07685071,-0.010293934,-0.021471774,-0.027871871,0.081849165,-0.02827273
0.07536622,0.07446441,-0.07155866,-0.08024653,-1.1955228e-05,-0.056488562,0.054270726,0.02417378,-0.07324896,-0.014372345,0.06592868,-0.09050296,0.08241787,-0.024048917,0.08453591,-0.06557723,-0.042929366,-0.028879387,0.07833173,-0.0941364,0.04166561,0.09920191,0.060193792,-0.094638094,-0.042784203,-0.055639658,0.077524655,-0.075436264,0.029836401,0.0746552,-0.07389027,0.0025172997,-0.023059426,0.07274788,0.07084864,-0.0462812,0.0031792808,-0.059648477,0.023291735,-0.052316036,0.006828349,0.0021044542,-0.009013321,0.008729327,-0.05713122,-0.076236956,0.062516816,-0.080601625,-0.096553,0.019171253,0.0008822498,-0.092869125,0.07942663,-0.00085198035,-0.051053878,-0.08397177,-0.06408106,0.040137593,0.0933325,-0.032107156,0.0016316979,-0.08945401,0.08278771,0.06877368
0.0019236731,-0.06360711,0.0068154186,-0.079710394,-0.07397468,-0.0977754,0.008734919,-0.037241336,-0.054768205,0.089164056,0.081778884,-0.09806913,0.08250216,0.0056120525,0.014672231,0.08497349,0.09468151,-0.021983927,0.08234511,-0.058805212,-0.049836777,-0.0592175,0.05207485,0.09083708,0.09140976,-0.050366636,0.012683601,-0.082295366,-0.0661723,-0.07448991,-0.0024274716,-0.07051697,-0.09141029,-0.008676615,0.10534294,-0.056894485,-0.03265182,0.015925596,-0.079691306,-0.077542864,0.0061481907,-0.006945229,-0.00016261534,0.008428079,0.09153064,-0.010028149,0.064502865,-0.09766194,0.051784728,-0.08297748,0.09300097,0.09880518,-0.06461579,0.012119229,-0.0822185,-0.012422992,-0.07022905,-0.09333538,0.06821102,0.06546197,0.052666582,-0.003362294,-0.017583292,-0.09302112
0.045145284,0.017018316,0.076794945,-0.007445046,0.056484338,-0.085313715,0.07790417,0.07784137,-0.061443094,-0.09791513,0.06604006,0.027664347,0.057288084,-0.054195877,-0.081701614,-0.0559815,0.004624461,-0.0010832048,0.06429389,-0.042166017,-0.043812484,-0.08877747,0.054754145,-0.089437075,-0.0851121,0.04459559,-0.08313982,-0.002247859,0.053203292,0.058758568,-0.040129136,0.03841503,-0.060925808,0.04027613,0.059269864,-0.06853189,-0.06486515,0.018578911,0.042736415,-0.070911616,0.010704913,0.027603777,0.04503116,-0.09126888,-0.03893052,-0.08279719,-0.07927792,0.0114921,0.010632622,-0.07175032,0.07992724,0.014206322,-0.051345114,-0.04567467,0.014235805,-0.070621744,-0.07076376,0.073134735,-0.0041058133,0.07950021,-0.079486184,-0.0005186641,-0.04921137,0.090209596
0.025830643,-0.007982261,-0.011838276,0.007315655,0.06918589,0.07707189,0.10226668,-0.0014918282,0.036195274,0.070507765,-0.057457834,-0.07600625,0.08784969,0.090701595,0.09785565,0.08534381,0.06692573,0.026213506,0.101946235,-0.0043680994,0.039993092,0.086397715,-0.004774289,-0.100923456,-0.06108201,0.005404645,-0.053875577,0.061789446,-0.07006422,0.059063755,0.061544575,0.006621134,0.064858414,-0.07055073,0.07711746,0.05716072,0.0069964724,0.008449758,0.07239652,-0.099399544,0.09068599,0.002850989,0.029466799,-0.07046744,0.06826636,-0.08918102,-0.087845884,0.0011020598,0.008281334,0.07019685,-0.06653637,0.09356439,0.015522238,-0.042239506,0.00377119,0.022119652,-0.045082815,0.083536565,0.060056034,-0.035475664,0.08746697,-0.09083733,0.011207623,-0.01281515
0.0056754774,0.061450075,-0.08256935,-0.06147833,-0.052155063,-0.0618058,-0.09800188,-0.10073982,-0.049292568,0.009500783,0.06681823,0.021240367,0.080408745,0.06978449,0.02910955,0.067832455,0.0012073672,0.05744692,0.03087538,-0.03212725,0.051712293,0.035233937,-0.09498348,-0.008832617,0.09325524,0.0004646001,0.027333181,0.013053876,-0.06675973,-0.0068330048,0.086679794,-0.10321476,0.0017330452,0.002554001,0.08615306,0.0025219817,-0.022826903,0.048996415,0.0780402,-0.063980944,0.07106608,-0.0008472761,0.030426499,0.067379214,-0.0663719,-0.06427952,0.06923671,-0.055754278,0.08722499,-0.054369964,-0.094255306,0.06858498,-0.008612656,0.077465616,0.042090245,-0.026096227,0.09319022,-0.048850812,-0.0517849,0.096998446,-0.06631307,-0.09521041,-0.0949267,-0.04694289
